defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	affected_entity_2_super	affected_entity_2_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/HP_0009563	Distal/middle symphalangism of 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004311	distal phalanx of manual digit 2	http://purl.obolibrary.org/obo/UBERON_0004320	middle phalanx of manual digit 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009426	Distal/middle symphalangism of 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004312	distal phalanx of manual digit 3	http://purl.obolibrary.org/obo/UBERON_0004321	middle phalanx of manual digit 3	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009305	Distal/middle symphalangism of 4th finger	http://purl.obolibrary.org/obo/UBERON_0004313	distal phalanx of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0004322	middle phalanx of manual digit 4	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009244	Distal/middle symphalangism of 5th finger	http://purl.obolibrary.org/obo/UBERON_0004314	distal phalanx of manual digit 5	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009754	Fibrous syngnathia	http://purl.obolibrary.org/obo/UBERON_0004103	alveolar ridge	http://purl.obolibrary.org/obo/UBERON_0004103	alveolar ridge	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009700	Finger symphalangism	http://purl.obolibrary.org/obo/UBERON_0004249	manual digit bone	http://purl.obolibrary.org/obo/UBERON_0004249	manual digit bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0006101	Finger syndactyly	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0002949	Fused cervical vertebrae	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0000063	Fused labia minora	http://purl.obolibrary.org/obo/UBERON_0004014	labium minora	http://purl.obolibrary.org/obo/UBERON_0004014	labium minora	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0100788	Fused lips	http://purl.obolibrary.org/obo/UBERON_0001833	lip	http://purl.obolibrary.org/obo/UBERON_0001833	lip	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0030040	Fused lumbar vertebrae	http://purl.obolibrary.org/obo/UBERON_0002414	lumbar vertebra	http://purl.obolibrary.org/obo/UBERON_0002414	lumbar vertebra	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0030039	Fused thoracic vertebrae	http://purl.obolibrary.org/obo/UBERON_0002347	thoracic vertebra	http://purl.obolibrary.org/obo/UBERON_0002347	thoracic vertebra	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0012292	Fusion of gums	http://purl.obolibrary.org/obo/UBERON_0011601	gingiva of upper jaw	http://purl.obolibrary.org/obo/UBERON_0011602	gingiva of lower jaw	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0005473	Fusion of middle ear ossicles	http://purl.obolibrary.org/obo/UBERON_0001686	auditory ossicle bone	http://purl.obolibrary.org/obo/UBERON_0001686	auditory ossicle bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0006899	Fusion of the cerebellar hemispheres	http://purl.obolibrary.org/obo/UBERON_0014889	left hemisphere of cerebellum	http://purl.obolibrary.org/obo/UBERON_0014890	right hemisphere of cerebellum	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010664	Fusion of the left and right thalami	http://purl.obolibrary.org/obo/UBERON_0013683	left dorsal thalamus	http://purl.obolibrary.org/obo/UBERON_0013684	right dorsal thalamus	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0000807	Glandular hypospadias	http://purl.obolibrary.org/obo/UBERON_0012241	male urethral meatus	http://purl.obolibrary.org/obo/UBERON_0016409	base of glans penis	http://purl.obolibrary.org/obo/PATO_0002181	displaced
http://purl.obolibrary.org/obo/HP_0001952	Glucose intolerance	http://purl.obolibrary.org/obo/CL_0000000	cell	http://purl.obolibrary.org/obo/GO_0046323	glucose import	http://purl.obolibrary.org/obo/PATO_0001650	increased resistance to
http://purl.obolibrary.org/obo/HP_0410259	Hepatopulmonary fusion	http://purl.obolibrary.org/obo/UBERON_0002107	liver	http://purl.obolibrary.org/obo/UBERON_0002048	lung	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0000034	Hydrocele testis	http://purl.obolibrary.org/obo/UBERON_0000473	testis	http://purl.obolibrary.org/obo/UBERON_0006314	bodily fluid	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/HP_0008158	Hyperapobetalipoproteinemia	http://purl.obolibrary.org/obo/UBERON_0000178	blood	http://purl.obolibrary.org/obo/CHEBI_39026	low-density lipoprotein	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0000023	Inguinal hernia	http://purl.obolibrary.org/obo/UBERON_0003697	abdominal wall	http://purl.obolibrary.org/obo/UBERON_0006674	inguinal ring	http://purl.obolibrary.org/obo/PATO_0002163	herniated into
http://purl.obolibrary.org/obo/HP_0009267	Ivory epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330	proximal phalanx of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0004387	epiphysis of phalanx of manus	http://purl.obolibrary.org/obo/PATO_0002149	ivory
http://purl.obolibrary.org/obo/HP_0040147	L-2-hydroxyglutaric acidemia	http://purl.obolibrary.org/obo/UBERON_0000178	blood	http://purl.obolibrary.org/obo/CHEBI_32797	(S)-2-hydroxyglutaric acid	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0040144	L-2-hydroxyglutaric aciduria	http://purl.obolibrary.org/obo/UBERON_0001088	urine	http://purl.obolibrary.org/obo/CHEBI_32797	(S)-2-hydroxyglutaric acid	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0000292	Loss of facial adipose tissue	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/UBERON_0001013	adipose tissue	http://purl.obolibrary.org/obo/PATO_0001562	decreased mass
http://purl.obolibrary.org/obo/HP_0006888	Meningoencephalocele	http://purl.obolibrary.org/obo/UBERON_0002360	meninx	http://purl.obolibrary.org/obo/UBERON_0003129	skull	http://purl.obolibrary.org/obo/PATO_0001646	protruding out of
http://purl.obolibrary.org/obo/HP_0009701	Metacarpal synostosis	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0001440	Metatarsal synostosis	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0011062	Misalignment of incisors	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth	http://purl.obolibrary.org/obo/PATO_0001654	misaligned with
http://purl.obolibrary.org/obo/HP_0001806	Onycholysis	http://purl.obolibrary.org/obo/UBERON_0005273	nail bed	http://purl.obolibrary.org/obo/UBERON_0001705	nail	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/HP_0040039	Onycholysis of fingernails	http://purl.obolibrary.org/obo/UBERON_0005273	nail bed	http://purl.obolibrary.org/obo/UBERON_0009565	nail of manual digit	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/HP_0010557	Overlapping fingers	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit	http://purl.obolibrary.org/obo/PATO_0001590	overlap with
http://purl.obolibrary.org/obo/HP_0002623	Overriding aorta	http://purl.obolibrary.org/obo/UBERON_0000947	aorta	http://purl.obolibrary.org/obo/UBERON_0004666	interventricular septum membranous part	http://purl.obolibrary.org/obo/PATO_0001590	overlap with
http://purl.obolibrary.org/obo/HP_0003244	Penile hypospadias	http://purl.obolibrary.org/obo/UBERON_0012241	male urethral meatus	http://purl.obolibrary.org/obo/UBERON_0017659	ventral surface of penis	http://purl.obolibrary.org/obo/PATO_0002181	displaced
http://purl.obolibrary.org/obo/HP_0000051	Perineal hypospadias	http://purl.obolibrary.org/obo/UBERON_0012241	male urethral meatus	http://purl.obolibrary.org/obo/UBERON_0002356	perineum	http://purl.obolibrary.org/obo/PATO_0002181	displaced
http://purl.obolibrary.org/obo/HP_0006461	Proximal femoral epiphysiolysis	http://purl.obolibrary.org/obo/UBERON_0000981	femur	http://purl.obolibrary.org/obo/UBERON_0004412	proximal epiphysis of femur	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/HP_0006959	Proximal spinal muscular atrophy	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord	http://purl.obolibrary.org/obo/CL_0000100	motor neuron	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/HP_0006152	Proximal symphalangism of hands	http://purl.obolibrary.org/obo/UBERON_0002234	proximal phalanx of manus	http://purl.obolibrary.org/obo/UBERON_0003637	manual digit 3 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009482	Proximal/middle symphalangism of 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004329	proximal phalanx of manual digit 3	http://purl.obolibrary.org/obo/UBERON_0004321	middle phalanx of manual digit 3	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009477	Proximal/middle symphalangism of 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330	proximal phalanx of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0004322	middle phalanx of manual digit 4	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009177	Proximal/middle symphalangism of 5th finger	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/UBERON_0004331	proximal phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009579	Proximal/middle symphalangism of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004328	proximal phalanx of manual digit 2	http://purl.obolibrary.org/obo/UBERON_0004320	middle phalanx of manual digit 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0003048	Radial head subluxation	http://purl.obolibrary.org/obo/UBERON_0001012	head of radius	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	http://purl.obolibrary.org/obo/PATO_0002157	partially dislocated
http://purl.obolibrary.org/obo/HP_0000143	Rectovaginal fistula	http://purl.obolibrary.org/obo/UBERON_0001052	rectum	http://purl.obolibrary.org/obo/UBERON_0000996	vagina	http://purl.obolibrary.org/obo/MPATH_70	fistula
http://purl.obolibrary.org/obo/HP_0000541	Retinal detachment	http://purl.obolibrary.org/obo/UBERON_0010230	eyeball of camera-type eye	http://purl.obolibrary.org/obo/UBERON_0000966	retina	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/HP_0000902	Rib fusion	http://purl.obolibrary.org/obo/UBERON_0002228	rib	http://purl.obolibrary.org/obo/UBERON_0002228	rib	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010353	Second toe symphalangism	http://purl.obolibrary.org/obo/UBERON_0003641	pedal digit 2 phalanx	http://purl.obolibrary.org/obo/UBERON_0003641	pedal digit 2 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0007269	Spinal muscular atrophy	http://purl.obolibrary.org/obo/UBERON_0001130	vertebral column	http://purl.obolibrary.org/obo/CL_0000100	motor neuron	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/HP_0010191	Symphalangism affecting the distal phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0003867	distal phalanx of pes	http://purl.obolibrary.org/obo/UBERON_0003867	distal phalanx of pes	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010419	Symphalangism affecting the distal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004316	distal phalanx of pedal digit 2	http://purl.obolibrary.org/obo/UBERON_0003641	pedal digit 2 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010082	Symphalangism affecting the distal phalanx of the hallux	http://purl.obolibrary.org/obo/UBERON_0004315	distal phalanx of pedal digit 1	http://purl.obolibrary.org/obo/UBERON_0004315	distal phalanx of pedal digit 1	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010200	Symphalangism affecting the middle phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0003866	middle phalanx of pes	http://purl.obolibrary.org/obo/UBERON_0003866	middle phalanx of pes	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010410	Symphalangism affecting the middle phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004324	middle phalanx of pedal digit 2	http://purl.obolibrary.org/obo/UBERON_0004324	middle phalanx of pedal digit 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010365	Symphalangism affecting the phalanges of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0003642	pedal digit 3 phalanx	http://purl.obolibrary.org/obo/UBERON_0003642	pedal digit 3 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010377	Symphalangism affecting the phalanges of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0003862	pedal digit 4 phalanx	http://purl.obolibrary.org/obo/UBERON_0003862	pedal digit 4 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010389	Symphalangism affecting the phalanges of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0003863	pedal digit 5 phalanx	http://purl.obolibrary.org/obo/UBERON_0003863	pedal digit 5 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010064	Symphalangism affecting the phalanges of the hallux	http://purl.obolibrary.org/obo/UBERON_0003640	pedal digit 1 phalanx	http://purl.obolibrary.org/obo/UBERON_0003640	pedal digit 1 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009773	Symphalangism affecting the phalanges of the hand	http://purl.obolibrary.org/obo/UBERON_0001436	phalanx of manus	http://purl.obolibrary.org/obo/UBERON_0001436	phalanx of manus	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010179	Symphalangism affecting the phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0001449	phalanx of pes	http://purl.obolibrary.org/obo/UBERON_0001449	phalanx of pes	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010209	Symphalangism affecting the proximal phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0003868	proximal phalanx of pes	http://purl.obolibrary.org/obo/UBERON_0003868	proximal phalanx of pes	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009586	Symphalangism affecting the proximal phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004328	proximal phalanx of manual digit 2	http://purl.obolibrary.org/obo/UBERON_0004328	proximal phalanx of manual digit 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010401	Symphalangism affecting the proximal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004333	proximal phalanx of pedal digit 2	http://purl.obolibrary.org/obo/UBERON_0004333	proximal phalanx of pedal digit 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009455	Symphalangism affecting the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004329	proximal phalanx of manual digit 3	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009314	Symphalangism affecting the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330	proximal phalanx of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009232	Symphalangism affecting the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004331	proximal phalanx of manual digit 5	http://purl.obolibrary.org/obo/UBERON_0004331	proximal phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0010091	Symphalangism affecting the proximal phalanx of the hallux	http://purl.obolibrary.org/obo/UBERON_0004332	proximal phalanx of pedal digit 1	http://purl.obolibrary.org/obo/UBERON_0004332	proximal phalanx of pedal digit 1	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009574	Symphalangism of middle phalanx of 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004320	middle phalanx of manual digit 2	http://purl.obolibrary.org/obo/UBERON_0004328	proximal phalanx of manual digit 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009435	Symphalangism of middle phalanx of 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004321	middle phalanx of manual digit 3	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009308	Symphalangism of middle phalanx of 4th finger	http://purl.obolibrary.org/obo/UBERON_0004322	middle phalanx of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009178	Symphalangism of middle phalanx of 5th finger	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/HP_0009545	Symphalangism of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0003636	manual digit 2 phalanx	http://purl.obolibrary.org/obo/UBERON_0003636	manual digit 2 phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
