defined_class	defined_class_label	affected_entity_1_sub	affected_entity_1_sub_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/HP_0032096	Abnormal manganese concentration	http://purl.obolibrary.org/obo/GO_0055071	manganese ion homeostasis	http://purl.obolibrary.org/obo/UBERON_0000178	blood	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/HP_0005089	Abnormal metaphyseal trabeculation	http://purl.obolibrary.org/obo/GO_0060343	trabecula formation	http://purl.obolibrary.org/obo/UBERON_0001437	epiphysis	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0008371	Abnormal metatarsal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0011489	Abnormal migration of corneal endothelium	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/UBERON_0001985	corneal endothelium	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0030807	Abnormal nail growth	http://purl.obolibrary.org/obo/GO_0035878	nail development	http://purl.obolibrary.org/obo/UBERON_0001705	nail	http://purl.obolibrary.org/obo/PATO_0000161	rate
http://purl.obolibrary.org/obo/HP_0009105	Abnormal ossification of the pubic bone	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001275	pubis	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0045003	Abnormal ossification of the scaphoid	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001427	radiale	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0045001	Abnormal ossification of the trapezium	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001430	distal carpal bone 1	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0045004	Abnormal ossification of the trapezoid bone	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001431	distal carpal bone 2	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0009106	Abnormal pelvis bone ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0007830	pelvic girdle bone/zone	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0030914	Abnormal peristalsis	http://purl.obolibrary.org/obo/GO_0030432	peristalsis	http://purl.obolibrary.org/obo/UBERON_0001555	digestive tract	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0100669	Abnormal pigmentation of the oral mucosa	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0003729	mouth mucosa	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0012306	Abnormal rib ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0002228	rib	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0011863	Abnormal sternal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0000975	sternum	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0008369	Abnormal tarsal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0006257	Abnormality of carpal bone ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0030493	Abnormality of foveal pigmentation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0001786	fovea centralis	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031605	Abnormality of fundus pigmentation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0003951	ocular fundus	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0009887	Abnormality of hair pigmentation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0008002	Abnormality of macular pigmentation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0000053	macula lutea	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0003287	Abnormality of mitochondrial metabolism	http://purl.obolibrary.org/obo/GO_0008152	metabolic process	http://purl.obolibrary.org/obo/GO_0005739	mitochondrion	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0007703	Abnormality of retinal pigmentation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0001782	pigmented layer of retina	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0000927	Abnormality of skeletal maturation	http://purl.obolibrary.org/obo/GO_0070977	bone maturation	http://purl.obolibrary.org/obo/UBERON_0004288	skeleton	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0002703	Abnormality of skull ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0003129	skull	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0003110	Abnormality of urine homeostasis	http://purl.obolibrary.org/obo/GO_0042592	homeostatic process	http://purl.obolibrary.org/obo/UBERON_0001088	urine	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0100569	Abnormally ossified vertebrae	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0003892	Absent humeral epiphyseal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004382	epiphysis of humerus	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0005623	Absent ossification of calvaria	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004339	vault of skull	http://purl.obolibrary.org/obo/PATO_0001558	lacking processual parts
http://purl.obolibrary.org/obo/HP_0008820	Absent ossification of capital femoral epiphysis	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004411	proximal epiphysis of humerus	http://purl.obolibrary.org/obo/PATO_0001558	lacking processual parts
http://purl.obolibrary.org/obo/HP_0045002	Absent ossification of the trapezium	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001430	distal carpal bone 1	http://purl.obolibrary.org/obo/PATO_0001558	lacking processual parts
http://purl.obolibrary.org/obo/HP_0430013	Absent palatine bone ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001682	palatine bone	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0040007	Absent pigmentation of chest	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0001868	skin of chest	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0012319	Absent pigmentation of the abdomen	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0001416	skin of abdomen	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0012320	Absent pigmentation of the limbs	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0001419	skin of limb	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0007542	Absent pigmentation of the ventral chest	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0019200	skin of anterior chest	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0200098	Absent skin pigmentation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0002097	skin of body	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0006628	Absent sternal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0000975	sternum	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0004605	Absent vertebral body mineralization	http://purl.obolibrary.org/obo/GO_0030282	bone mineralization	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum	http://purl.obolibrary.org/obo/PATO_0001558	lacking processual parts
http://purl.obolibrary.org/obo/HP_0005616	Accelerated skeletal maturation	http://purl.obolibrary.org/obo/GO_0070977	bone maturation	http://purl.obolibrary.org/obo/UBERON_0004288	skeleton	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/HP_0000371	Acute otitis media	http://purl.obolibrary.org/obo/GO_0002526	acute inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0001735	Acute pancreatitis	http://purl.obolibrary.org/obo/GO_0002526	acute inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/HP_0004233	Advanced ossification of carpal bones	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone	http://purl.obolibrary.org/obo/PATO_0000694	premature
http://purl.obolibrary.org/obo/HP_0004051	Advanced ossification of the hand bones	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001442	skeleton of manus	http://purl.obolibrary.org/obo/PATO_0000694	premature
http://purl.obolibrary.org/obo/HP_0003893	Advanced ossification of the humeral epiphysis	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004382	epiphysis of humerus	http://purl.obolibrary.org/obo/PATO_0000694	premature
http://purl.obolibrary.org/obo/HP_0008108	Advanced tarsal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone	http://purl.obolibrary.org/obo/PATO_0000694	premature
http://purl.obolibrary.org/obo/HP_0002522	Areflexia of lower limbs	http://purl.obolibrary.org/obo/GO_0060004	reflex	http://purl.obolibrary.org/obo/UBERON_0010709	pelvic complex	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0012046	Areflexia of upper limbs	http://purl.obolibrary.org/obo/GO_0060004	reflex	http://purl.obolibrary.org/obo/UBERON_0010708	pectoral complex	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0002634	Arteriosclerosis	http://purl.obolibrary.org/obo/MPATH_184	sclerosis	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0001369	Arthritis	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0200064	Asymmetry of iris pigmentation	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0001769	iris	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical
http://purl.obolibrary.org/obo/HP_0006999	Basal ganglia gliosis	http://purl.obolibrary.org/obo/GO_0042065	glial cell growth	http://purl.obolibrary.org/obo/UBERON_0002420	basal ganglion	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/HP_0000498	Blepharitis	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0005450	Calvarial osteosclerosis	http://purl.obolibrary.org/obo/MPATH_184	sclerosis	http://purl.obolibrary.org/obo/UBERON_0004339	vault of skull	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0005776	Carpal bone malsegmentation	http://purl.obolibrary.org/obo/GO_0035282	segmentation	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0001495	Carpal osteolysis	http://purl.obolibrary.org/obo/GO_0045453	bone resorption	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/HP_0008747	Cartilaginous ossification of larynx	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001739	laryngeal cartilage	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0005275	Cartilaginous ossification of nose	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0006906	ala of nose	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0005374	Cellular immunodeficiency	http://purl.obolibrary.org/obo/GO_0006955	immune response	http://purl.obolibrary.org/obo/CL_0000000	cell	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/HP_0012698	Cerebellar gliosis	http://purl.obolibrary.org/obo/GO_0042065	glial cell growth	http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/HP_0007266	Cerebral dysmyelination	http://purl.obolibrary.org/obo/GO_0032289	central nervous system myelin formation	http://purl.obolibrary.org/obo/UBERON_0003544	brain white matter	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount
http://purl.obolibrary.org/obo/HP_0030151	Cholangitis	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001173	biliary tree	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/HP_0100662	Chondritis	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/UBERON_0007844	cartilage element	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/HP_0005231	Chronic gastritis	http://purl.obolibrary.org/obo/GO_0002544	chronic inflammatory response	http://purl.obolibrary.org/obo/UBERON_0000945	stomach	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0000389	Chronic otitis media	http://purl.obolibrary.org/obo/GO_0002544	chronic inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0006280	Chronic pancreatitis	http://purl.obolibrary.org/obo/GO_0002544	chronic inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/HP_0100923	Clavicular sclerosis	http://purl.obolibrary.org/obo/MPATH_184	sclerosis	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0002583	Colitis	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001155	colon	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0000509	Conjunctivitis	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/UBERON_0001811	conjunctiva	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0005652	Cortical sclerosis	http://purl.obolibrary.org/obo/MPATH_184	sclerosis	http://purl.obolibrary.org/obo/UBERON_0001439	compact bone tissue	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0005464	Craniofacial osteosclerosis	http://purl.obolibrary.org/obo/MPATH_184	sclerosis	http://purl.obolibrary.org/obo/UBERON_0011156	facial skeleton	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0009072	Decreased Achilles reflex	http://purl.obolibrary.org/obo/GO_0060004	reflex	http://purl.obolibrary.org/obo/UBERON_0003701	calcaneal tendon	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/HP_0005474	Decreased calvarial ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004339	vault of skull	http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality
http://purl.obolibrary.org/obo/HP_0008000	Decreased corneal reflex	http://purl.obolibrary.org/obo/GO_0060004	reflex	http://purl.obolibrary.org/obo/UBERON_0000964	cornea	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/HP_0005451	Decreased cranial base ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0002517	basicranium	http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality
http://purl.obolibrary.org/obo/HP_0011808	Decreased patellar reflex	http://purl.obolibrary.org/obo/GO_0060004	reflex	http://purl.obolibrary.org/obo/UBERON_0002446	patella	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/HP_0004331	Decreased skull ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0003129	skull	http://purl.obolibrary.org/obo/PATO_0002302	decreased process quality
http://purl.obolibrary.org/obo/HP_0004274	Deficient ossification of hand bones	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001442	skeleton of manus	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/HP_0008142	Delayed calcaneal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001450	calcaneus	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0002663	Delayed epiphyseal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001437	epiphysis	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0008829	Delayed femoral head ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0006767	head of femur	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0003894	Delayed humeral epiphyseal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004382	epiphysis of humerus	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0001216	Delayed ossification of carpal bones	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0008785	Delayed ossification of pubic rami	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0014444	pubic ramus	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0004052	Delayed ossification of the hand bones	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001442	skeleton of manus	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0004246	Delayed ossification of the scaphoid	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001427	radiale	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0004254	Delayed ossification of the trapezium	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001430	distal carpal bone 1	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0004257	Delayed ossification of the trapezoid bone	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001431	distal carpal bone 2	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0006454	Delayed patellar ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0002446	patella	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0006016	Delayed phalangeal epiphyseal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004446	epiphysis of phalanx	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0008828	Delayed proximal femoral epiphyseal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0004412	proximal epiphysis of femur	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0008788	Delayed pubic bone ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001275	pubis	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0002750	Delayed skeletal maturation	http://purl.obolibrary.org/obo/GO_0070977	bone maturation	http://purl.obolibrary.org/obo/UBERON_0004288	skeleton	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/HP_0011836	Delayed talus ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0002395	talus	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0008103	Delayed tarsal ossification	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone	http://purl.obolibrary.org/obo/PATO_0000502	delayed
http://purl.obolibrary.org/obo/HP_0007680	Depigmented fundus	http://purl.obolibrary.org/obo/GO_0043473	pigmentation	http://purl.obolibrary.org/obo/UBERON_0003951	ocular fundus	http://purl.obolibrary.org/obo/PATO_0000462	absent
http://purl.obolibrary.org/obo/HP_0005045	Diaphyseal cortical sclerosis	http://purl.obolibrary.org/obo/MPATH_184	sclerosis	http://purl.obolibrary.org/obo/UBERON_0016423	compact bone of diaphysis	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0003034	Diaphyseal sclerosis	http://purl.obolibrary.org/obo/MPATH_184	sclerosis	http://purl.obolibrary.org/obo/UBERON_0004769	diaphysis	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0006449	Distal radial epiphyseal osteolysis	http://purl.obolibrary.org/obo/GO_0045453	bone resorption	http://purl.obolibrary.org/obo/UBERON_0004407	distal epiphysis of radius	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
