defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/HP_0002843	Abnormal T cell morphology	http://purl.obolibrary.org/obo/CL_0000084	T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031379	Abnormal T cell proliferation	http://purl.obolibrary.org/obo/GO_0042098	T cell proliferation	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0001438	Abnormal abdomen morphology	http://purl.obolibrary.org/obo/UBERON_0000916	abdomen	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0030684	Abnormal adiponectin level	http://purl.obolibrary.org/obo/PR_Q15848	adiponectin (human)	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/HP_0030333	Abnormal alpha-beta T cell morphology	http://purl.obolibrary.org/obo/CL_0000789	alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0000593	Abnormal anterior chamber morphology	http://purl.obolibrary.org/obo/UBERON_0001766	anterior chamber of eyeball	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0004328	Abnormal anterior eye segment morphology	http://purl.obolibrary.org/obo/UBERON_0001801	anterior segment of eyeball	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0006802	Abnormal anterior horn cell morphology	http://purl.obolibrary.org/obo/CL_0011001	spinal cord motor neuron	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0012303	Abnormal aortic arch morphology	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0030964	Abnormal aortic physiology	http://purl.obolibrary.org/obo/UBERON_0000947	aorta	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0031567	Abnormal aortic valve cusp morphology	http://purl.obolibrary.org/obo/UBERON_0005990	aortic valve cusp	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031652	Abnormal aortic valve physiology	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0100700	Abnormal arachnoid mater morphology	http://purl.obolibrary.org/obo/UBERON_0002362	arachnoid mater	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0032314	Abnormal areolar morphology	http://purl.obolibrary.org/obo/UBERON_0002032	areola	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0025323	Abnormal arterial physiology	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0011994	Abnormal atrial septum morphology	http://purl.obolibrary.org/obo/UBERON_0002085	interatrial septum	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031650	Abnormal atrioventricular valve physiology	http://purl.obolibrary.org/obo/UBERON_0002133	atrioventricular valve	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0012331	Abnormal autonomic nervous system morphology	http://purl.obolibrary.org/obo/UBERON_0002410	autonomic nervous system	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0012332	Abnormal autonomic nervous system physiology	http://purl.obolibrary.org/obo/UBERON_0002410	autonomic nervous system	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0009121	Abnormal axial skeleton morphology	http://purl.obolibrary.org/obo/UBERON_0002090	postcranial axial skeleton	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031806	Abnormal basophil count	http://purl.obolibrary.org/obo/CL_0000767	basophil	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/HP_0012440	Abnormal biliary tract morphology	http://purl.obolibrary.org/obo/UBERON_0001173	biliary tree	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0012439	Abnormal biliary tract physiology	http://purl.obolibrary.org/obo/UBERON_0001173	biliary tree	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0001892	Abnormal bleeding	http://purl.obolibrary.org/obo/MPATH_119	hemorrhage and non-specified extravasation	http://purl.obolibrary.org/obo/PATO_0000470	increased amount
http://purl.obolibrary.org/obo/HP_0010929	Abnormal blood cation concentration	http://purl.obolibrary.org/obo/GO_0055080	cation homeostasis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011422	Abnormal blood chloride concentration	http://purl.obolibrary.org/obo/GO_0055064	chloride ion homeostasis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010927	Abnormal blood inorganic cation concentration	http://purl.obolibrary.org/obo/GO_0072507	divalent inorganic cation homeostasis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010930	Abnormal blood monovalent inorganic cation concentration	http://purl.obolibrary.org/obo/GO_0055067	monovalent inorganic cation homeostasis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0100529	Abnormal blood phosphate concentration	http://purl.obolibrary.org/obo/GO_0055062	phosphate ion homeostasis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0008277	Abnormal blood zinc concentration	http://purl.obolibrary.org/obo/GO_0055069	zinc ion homeostasis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011862	Abnormal bone collagen fibril morphology	http://purl.obolibrary.org/obo/UBERON_0011863	bone collagen fibril	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0003330	Abnormal bone structure	http://purl.obolibrary.org/obo/UBERON_0001474	bone element	http://purl.obolibrary.org/obo/PATO_0000141	structure
http://purl.obolibrary.org/obo/HP_0025427	Abnormal bronchus physiology	http://purl.obolibrary.org/obo/UBERON_0002185	bronchus	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0009164	Abnormal calcification of the carpal bones	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone	http://purl.obolibrary.org/obo/PATO_0001447	calcified
http://purl.obolibrary.org/obo/HP_0025016	Abnormal capillary morphology	http://purl.obolibrary.org/obo/UBERON_0001982	capillary	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0025018	Abnormal capillary physiology	http://purl.obolibrary.org/obo/UBERON_0001982	capillary	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0001671	Abnormal cardiac septum morphology	http://purl.obolibrary.org/obo/UBERON_0002099	cardiac septum	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0011025	Abnormal cardiovascular system physiology	http://purl.obolibrary.org/obo/UBERON_0004535	cardiovascular system	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0002763	Abnormal cartilage morphology	http://purl.obolibrary.org/obo/UBERON_0007844	cartilage element	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0012326	Abnormal celiac artery morphology	http://purl.obolibrary.org/obo/UBERON_0001640	celiac artery	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0025461	Abnormal cell morphology	http://purl.obolibrary.org/obo/CL_0000000	cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031377	Abnormal cell proliferation	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011017	Abnormal cellular physiology	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0009145	Abnormal cerebral artery morphology	http://purl.obolibrary.org/obo/UBERON_0004449	cerebral artery	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0012518	Abnormal circle of Willis morphology	http://purl.obolibrary.org/obo/UBERON_0003709	circle of Willis	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0010909	Abnormal circulating arginine concentration	http://purl.obolibrary.org/obo/GO_0006525	arginine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004338	Abnormal circulating aromatic amino acid concentration	http://purl.obolibrary.org/obo/GO_0009072	aromatic amino acid family metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010899	Abnormal circulating aspartate family amino acid concentration	http://purl.obolibrary.org/obo/GO_0009066	aspartate family amino acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010892	Abnormal circulating branched chain amino acid concentration	http://purl.obolibrary.org/obo/GO_0009081	branched-chain amino acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004363	Abnormal circulating calcium concentration	http://purl.obolibrary.org/obo/GO_0055074	calcium ion homeostasis	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011013	Abnormal circulating carbohydrate concentration	http://purl.obolibrary.org/obo/GO_0005975	carbohydrate metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004354	Abnormal circulating carboxylic acid concentration	http://purl.obolibrary.org/obo/GO_0019752	carboxylic acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010967	Abnormal circulating carnitine concentration	http://purl.obolibrary.org/obo/GO_0009437	carnitine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011965	Abnormal circulating citrulline concentration	http://purl.obolibrary.org/obo/GO_0000052	citrulline metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0012113	Abnormal circulating creatine concentration	http://purl.obolibrary.org/obo/GO_0006600	creatine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010918	Abnormal circulating cysteine concentration	http://purl.obolibrary.org/obo/GO_0006534	cysteine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010995	Abnormal circulating dicarboxylic acid concentration	http://purl.obolibrary.org/obo/GO_0043648	dicarboxylic acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004359	Abnormal circulating fatty-acid concentration	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010903	Abnormal circulating glutamine concentration	http://purl.obolibrary.org/obo/GO_0006541	glutamine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010902	Abnormal circulating glutamine family amino acid concentration	http://purl.obolibrary.org/obo/GO_0009064	glutamine family amino acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010895	Abnormal circulating glycine concentration	http://purl.obolibrary.org/obo/GO_0006544	glycine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010904	Abnormal circulating histidine concentration	http://purl.obolibrary.org/obo/GO_0006547	histidine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010919	Abnormal circulating homocysteine concentration	http://purl.obolibrary.org/obo/GO_0050667	homocysteine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010912	Abnormal circulating isoleucine concentration	http://purl.obolibrary.org/obo/GO_0006549	isoleucine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004357	Abnormal circulating leucine concentration	http://purl.obolibrary.org/obo/GO_0006551	leucine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010964	Abnormal circulating long-chain fatty-acid concentration	http://purl.obolibrary.org/obo/GO_0001676	long-chain fatty acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010908	Abnormal circulating lysine concentration	http://purl.obolibrary.org/obo/GO_0006553	lysine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010901	Abnormal circulating methionine concentration	http://purl.obolibrary.org/obo/GO_0006555	methionine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010996	Abnormal circulating monocarboxylic acid cocentration	http://purl.obolibrary.org/obo/GO_0032787	monocarboxylic acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010932	Abnormal circulating nucleobase concentration	http://purl.obolibrary.org/obo/GO_0009112	nucleobase metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0012025	Abnormal circulating ornithine concentration	http://purl.obolibrary.org/obo/GO_0006591	ornithine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010893	Abnormal circulating phenylalanine concentration	http://purl.obolibrary.org/obo/GO_0006558	L-phenylalanine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011012	Abnormal circulating polysaccharide concentration	http://purl.obolibrary.org/obo/GO_0005976	polysaccharide metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010907	Abnormal circulating proline concentration	http://purl.obolibrary.org/obo/GO_0006560	proline metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011023	Abnormal circulating prostaglandin circulation	http://purl.obolibrary.org/obo/GO_0006693	prostaglandin metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004352	Abnormal circulating purine concentration	http://purl.obolibrary.org/obo/GO_0006144	purine nucleobase metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004353	Abnormal circulating pyrimidine concentration	http://purl.obolibrary.org/obo/GO_0006206	pyrimidine nucleobase metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010898	Abnormal circulating sarcosine concentration	http://purl.obolibrary.org/obo/GO_1901052	sarcosine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0012278	Abnormal circulating serine concentration	http://purl.obolibrary.org/obo/GO_0006563	L-serine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010894	Abnormal circulating serine family amino acid concentration	http://purl.obolibrary.org/obo/GO_0009069	serine family amino acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004339	Abnormal circulating sulfur amino acid concentration	http://purl.obolibrary.org/obo/GO_0000096	sulfur amino acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010900	Abnormal circulating threonine concentration	http://purl.obolibrary.org/obo/GO_0006566	threonine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0004365	Abnormal circulating tryptophan concentration	http://purl.obolibrary.org/obo/GO_0006568	tryptophan metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010917	Abnormal circulating tyrosine concentration	http://purl.obolibrary.org/obo/GO_0006570	tyrosine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0011022	Abnormal circulating unsaturated fatty acid concentration	http://purl.obolibrary.org/obo/GO_0033559	unsaturated fatty acid metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010914	Abnormal circulating valine concentration	http://purl.obolibrary.org/obo/GO_0006573	valine metabolic process	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0030671	Abnormal common tendinous ring morphology	http://purl.obolibrary.org/obo/UBERON_0014796	common tendinous ring	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0000502	Abnormal conjunctiva morphology	http://purl.obolibrary.org/obo/UBERON_0001811	conjunctiva	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0040202	Abnormal consumption behavior	http://purl.obolibrary.org/obo/NBO_0001845	consumption behavior	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0410359	Abnormal core 1 O-glycan level	http://purl.obolibrary.org/obo/CHEBI_546807	beta-D-Galp-(1->3)-D-GalpNAc	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/HP_0000481	Abnormal cornea morphology	http://purl.obolibrary.org/obo/UBERON_0000964	cornea	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0011488	Abnormal corneal endothelium morphology	http://purl.obolibrary.org/obo/UBERON_0001985	corneal endothelium	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0011495	Abnormal corneal epithelium morphology	http://purl.obolibrary.org/obo/UBERON_0001772	corneal epithelium	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0011642	Abnormal coronary sinus morphology	http://purl.obolibrary.org/obo/UBERON_0005438	coronary sinus	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0010994	Abnormal corpus striatum morphology	http://purl.obolibrary.org/obo/UBERON_0002435	striatum	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0003103	Abnormal cortical bone morphology	http://purl.obolibrary.org/obo/UBERON_0001439	compact bone tissue	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031910	Abnormal cranial nerve physiology	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_3000038	Abnormal cricoid cartilage morphology	http://purl.obolibrary.org/obo/UBERON_0002375	cricoid cartilage	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031406	Abnormal cytokine signaling	http://purl.obolibrary.org/obo/GO_0019221	cytokine-mediated signaling pathway	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0001787	Abnormal delivery	http://purl.obolibrary.org/obo/GO_0007567	parturition	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/HP_0000940	Abnormal diaphysis morphology	http://purl.obolibrary.org/obo/UBERON_0004769	diaphysis	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0009832	Abnormal distal phalanx morphology of finger	http://purl.obolibrary.org/obo/UBERON_0003865	distal phalanx of manus	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0030082	Abnormal drinking behavior	http://purl.obolibrary.org/obo/GO_0042756	drinking behavior	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010652	Abnormal dura mater morphology	http://purl.obolibrary.org/obo/UBERON_0002363	dura mater	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0031704	Abnormal ear physiology	http://purl.obolibrary.org/obo/UBERON_0001690	ear	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0100738	Abnormal eating behavior	http://purl.obolibrary.org/obo/GO_0042755	eating behavior	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0012875	Abnormal ejaculation	http://purl.obolibrary.org/obo/GO_0042713	sperm ejaculation	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0010647	Abnormal elasticity of skin	http://purl.obolibrary.org/obo/UBERON_0002097	skin of body	http://purl.obolibrary.org/obo/PATO_0001031	elasticity
http://purl.obolibrary.org/obo/HP_0100851	Abnormal emotion/affect behavior	http://purl.obolibrary.org/obo/NBO_0000003	emotional behavior	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0031072	Abnormal endocrine physiology	http://purl.obolibrary.org/obo/UBERON_0000949	endocrine system	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0011124	Abnormal epidermal morphology	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0005920	Abnormal epiphysis morphology of the phalanges of the hand	http://purl.obolibrary.org/obo/UBERON_0004387	epiphysis of phalanx of manus	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0020054	Abnormal erythrocyte physiology	http://purl.obolibrary.org/obo/CL_0000232	erythrocyte	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0025270	Abnormal esophagus physiology	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0012372	Abnormal eye morphology	http://purl.obolibrary.org/obo/UBERON_0000019	camera-type eye	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0012373	Abnormal eye physiology	http://purl.obolibrary.org/obo/UBERON_0000019	camera-type eye	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0031879	Abnormal eyelid physiology	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_3000024	Abnormal facial artery morphology	http://purl.obolibrary.org/obo/UBERON_0001612	facial artery	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0001999	Abnormal facial shape	http://purl.obolibrary.org/obo/UBERON_0001456	face	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_3000043	Abnormal facial vein morphology	http://purl.obolibrary.org/obo/UBERON_0001653	facial vein	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0100852	Abnormal fear/anxiety-related behavior	http://purl.obolibrary.org/obo/NBO_0000018	fear/anxiety related behavior	http://purl.obolibrary.org/obo/PATO_0001236	process quality
http://purl.obolibrary.org/obo/HP_0030012	Abnormal female reproductive system physiology	http://purl.obolibrary.org/obo/UBERON_0000474	female reproductive system	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/HP_0010824	Abnormal fifth cranial nerve morphology	http://purl.obolibrary.org/obo/UBERON_0001645	trigeminal nerve	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0005918	Abnormal finger phalanx morphology	http://purl.obolibrary.org/obo/UBERON_0001436	phalanx of manus	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0001211	Abnormal fingertip morphology	http://purl.obolibrary.org/obo/UBERON_0009552	distal segment of manual digit	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/HP_0012359	Abnormal fucosylation of O-linked protein glycosylation	http://purl.obolibrary.org/obo/GO_0036066	protein O-linked fucosylation	http://purl.obolibrary.org/obo/PATO_0001236	process quality
