defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/HP_0010977	Abnormal phagocytosis	http://purl.obolibrary.org/obo/CL_0000518		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0012684	Abnormal pineal volume	http://purl.obolibrary.org/obo/UBERON_0001905		http://purl.obolibrary.org/obo/PATO_0000918	
http://purl.obolibrary.org/obo/HP_0011873	Abnormal platelet count	http://purl.obolibrary.org/obo/CL_0000233		http://purl.obolibrary.org/obo/PATO_0002083	
http://purl.obolibrary.org/obo/HP_0011869	Abnormal platelet function	http://purl.obolibrary.org/obo/CL_0000233		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0012524	Abnormal platelet shape	http://purl.obolibrary.org/obo/CL_0000233		http://purl.obolibrary.org/obo/PATO_0000052	
http://purl.obolibrary.org/obo/HP_0011876	Abnormal platelet volume	http://purl.obolibrary.org/obo/CL_0000233		http://purl.obolibrary.org/obo/PATO_0000918	
http://purl.obolibrary.org/obo/HP_0030969	Abnormal pulmonary vein physiology	http://purl.obolibrary.org/obo/UBERON_0002016		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0007686	Abnormal pupillary function	http://purl.obolibrary.org/obo/UBERON_0001771		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0007256	Abnormal pyramidal sign	http://purl.obolibrary.org/obo/UBERON_0002707		http://purl.obolibrary.org/obo/PATO_0001624	
http://purl.obolibrary.org/obo/HP_0005938	Abnormal respiratory motile cilium morphology	http://purl.obolibrary.org/obo/GO_0005929		http://purl.obolibrary.org/obo/PATO_0002019	
http://purl.obolibrary.org/obo/HP_0011218	Abnormal shape of the frontal region	http://purl.obolibrary.org/obo/UBERON_0001870		http://purl.obolibrary.org/obo/PATO_0000052	
http://purl.obolibrary.org/obo/HP_0011217	Abnormal shape of the occiput	http://purl.obolibrary.org/obo/UBERON_0001676		http://purl.obolibrary.org/obo/PATO_0000052	
http://purl.obolibrary.org/obo/HP_0200005	Abnormal shape of the palpebral fissure	http://purl.obolibrary.org/obo/UBERON_0001819		http://purl.obolibrary.org/obo/PATO_0000052	
http://purl.obolibrary.org/obo/HP_0012206	Abnormal sperm motility	http://purl.obolibrary.org/obo/CL_0000019		http://purl.obolibrary.org/obo/PATO_0001488	
http://purl.obolibrary.org/obo/HP_0008669	Abnormal spermatogenesis	http://purl.obolibrary.org/obo/GO_0007283		http://purl.obolibrary.org/obo/PATO_0000911	
http://purl.obolibrary.org/obo/HP_0009132	Abnormal tarsal bone mineral density	http://purl.obolibrary.org/obo/UBERON_0001447		http://purl.obolibrary.org/obo/PATO_0001019	
http://purl.obolibrary.org/obo/HP_0012086	Abnormal urinary color	http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/PATO_0000014	
http://purl.obolibrary.org/obo/HP_0030163	Abnormal vascular physiology	http://purl.obolibrary.org/obo/UBERON_0007798		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0005372	Abnormality of B cell physiology	http://purl.obolibrary.org/obo/CL_0000236		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0011840	Abnormality of T cell physiology	http://purl.obolibrary.org/obo/CL_0000084		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0011733	Abnormality of adrenal physiology	http://purl.obolibrary.org/obo/UBERON_0002369		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0000002	Abnormality of body height	http://purl.obolibrary.org/obo/UBERON_0000468		http://purl.obolibrary.org/obo/PATO_0000119	
http://purl.obolibrary.org/obo/HP_0004348	Abnormality of bone mineral density	http://purl.obolibrary.org/obo/UBERON_0001474		http://purl.obolibrary.org/obo/PATO_0001019	
http://purl.obolibrary.org/obo/HP_0011443	Abnormality of coordination	http://purl.obolibrary.org/obo/UBERON_0000468		http://purl.obolibrary.org/obo/PATO_0000188	
http://purl.obolibrary.org/obo/HP_0040004	Abnormality of corneal shape	http://purl.obolibrary.org/obo/UBERON_0000964		http://purl.obolibrary.org/obo/PATO_0000052	
http://purl.obolibrary.org/obo/HP_0011486	Abnormality of corneal thickness	http://purl.obolibrary.org/obo/UBERON_0000964		http://purl.obolibrary.org/obo/PATO_0000915	
http://purl.obolibrary.org/obo/HP_0011073	Abnormality of dental color	http://purl.obolibrary.org/obo/UBERON_0001091		http://purl.obolibrary.org/obo/PATO_0000014	
http://purl.obolibrary.org/obo/HP_0011061	Abnormality of dental structure	http://purl.obolibrary.org/obo/UBERON_0001091		http://purl.obolibrary.org/obo/PATO_0000141	
http://purl.obolibrary.org/obo/HP_0012093	Abnormality of endocrine pancreas physiology	http://purl.obolibrary.org/obo/UBERON_0000016		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0025270	Abnormality of esophagus physiology	http://purl.obolibrary.org/obo/UBERON_0001043		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0012092	Abnormality of exocrine pancreas physiology	http://purl.obolibrary.org/obo/UBERON_0000017		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0011357	Abnormality of hair density	http://purl.obolibrary.org/obo/UBERON_0001037		http://purl.obolibrary.org/obo/PATO_0001019	
http://purl.obolibrary.org/obo/HP_0010719	Abnormality of hair texture	http://purl.obolibrary.org/obo/UBERON_0001037		http://purl.obolibrary.org/obo/PATO_0000150	
http://purl.obolibrary.org/obo/HP_0010978	Abnormality of immune system physiology	http://purl.obolibrary.org/obo/UBERON_0002405		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0011526	Abnormality of lens shape	http://purl.obolibrary.org/obo/UBERON_0000965		http://purl.obolibrary.org/obo/PATO_0000052	
http://purl.obolibrary.org/obo/HP_0012688	Abnormality of pineal physiology	http://purl.obolibrary.org/obo/UBERON_0001905		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0000080	Abnormality of reproductive system physiology	http://purl.obolibrary.org/obo/UBERON_0000990		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0003949	Abnormality of the elbow metaphyses	http://purl.obolibrary.org/obo/UBERON_0001438		http://purl.obolibrary.org/obo/HP_0009811	Abnormality of the elbow
http://purl.obolibrary.org/obo/HP_0009541	Abnormality of the phalanges of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0003636		http://purl.obolibrary.org/obo/HP_0005918	Abnormal finger phalanx morphology
http://purl.obolibrary.org/obo/HP_0000377	Abnormality of the pinna	http://purl.obolibrary.org/obo/UBERON_0001691		http://purl.obolibrary.org/obo/PATO_0000052	
http://purl.obolibrary.org/obo/HP_0004408	Abnormality of the sense of smell	http://purl.obolibrary.org/obo/GO_0007608		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0009602	Abnormality of thumb phalanx	http://purl.obolibrary.org/obo/UBERON_0003620		http://purl.obolibrary.org/obo/HP_0005918	Abnormal finger phalanx morphology
http://purl.obolibrary.org/obo/HP_0009810	Abnormality of upper limb joint	http://purl.obolibrary.org/obo/UBERON_0010708		http://purl.obolibrary.org/obo/HP_0001367	Abnormal joint morphology
http://purl.obolibrary.org/obo/HP_0030846	Abnormality of venous physiology	http://purl.obolibrary.org/obo/UBERON_0001638		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0008544	Abnormally folded helix	http://purl.obolibrary.org/obo/UBERON_0002488		http://purl.obolibrary.org/obo/PATO_0001910	
http://purl.obolibrary.org/obo/HP_0002723	Absence of bactericidal oxidative respiratory burst in phagocytes	http://purl.obolibrary.org/obo/GO_0045728		http://purl.obolibrary.org/obo/PATO_0001558	
http://purl.obolibrary.org/obo/HP_0410370	Absence of ganglioside GM3	http://purl.obolibrary.org/obo/CHEBI_84118		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0010432	Absent distal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004316		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0100378	Absent distal phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0004317		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0008079	Absent fifth metatarsal	http://purl.obolibrary.org/obo/UBERON_0003654		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0010104	Absent first metatarsal	http://purl.obolibrary.org/obo/UBERON_0003650		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0001092	Absent lacrimal punctum	http://purl.obolibrary.org/obo/UBERON_0010284		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0010744	Absent metatarsal bone	http://purl.obolibrary.org/obo/UBERON_0001448		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0009576	Absent middle phalanx of 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004320		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0009438	Absent middle phalanx of 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004321		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0009294	Absent middle phalanx of 4th finger	http://purl.obolibrary.org/obo/UBERON_0004322		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0009162	Absent middle phalanx of 5th finger	http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0100381	Absent middle phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0004325		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0010489	Absent palmar crease	http://purl.obolibrary.org/obo/UBERON_0019246		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0100384	Absent proximal phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0004334		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0009637	Absent proximal phalanx of thumb	http://purl.obolibrary.org/obo/UBERON_0004338		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0410400	Absent sebaceous glands	http://purl.obolibrary.org/obo/UBERON_0001821		http://purl.obolibrary.org/obo/PATO_0000462	
http://purl.obolibrary.org/obo/HP_0009777	Absent thumb	http://purl.obolibrary.org/obo/UBERON_0001463		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0009556	Absent tibia	http://purl.obolibrary.org/obo/UBERON_0000979		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0008555	Absent vestibular function	http://purl.obolibrary.org/obo/UBERON_0004681		http://purl.obolibrary.org/obo/PATO_0001511	
http://purl.obolibrary.org/obo/HP_0005453	Absent/hypoplastic paranasal sinuses	http://purl.obolibrary.org/obo/UBERON_0001825		http://purl.obolibrary.org/obo/PATO_0002290	
http://purl.obolibrary.org/obo/HP_0001771	Achilles tendon contracture	http://purl.obolibrary.org/obo/UBERON_0003701		http://purl.obolibrary.org/obo/HP_0001371	Flexion contracture
http://purl.obolibrary.org/obo/HP_0001870	Acroosteolysis of distal phalanges (feet)	http://purl.obolibrary.org/obo/UBERON_0002387		http://purl.obolibrary.org/obo/HP_0010189	Osteolytic defects of the distal phalanges of the toes
http://purl.obolibrary.org/obo/HP_0004845	Acute monocytic leukemia	http://purl.obolibrary.org/obo/MPATH_502		http://purl.obolibrary.org/obo/PATO_0000467	
http://purl.obolibrary.org/obo/HP_0004808	Acute myeloid leukemia	http://purl.obolibrary.org/obo/CL_0000835		http://purl.obolibrary.org/obo/HP_0002488	Acute leukemia
http://purl.obolibrary.org/obo/HP_0009720	Adenoma sebaceum	http://purl.obolibrary.org/obo/UBERON_0001456		http://purl.obolibrary.org/obo/HP_0010615	Angiofibromas
http://purl.obolibrary.org/obo/HP_0000835	Adrenal hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002369		http://purl.obolibrary.org/obo/PATO_0000645	
http://purl.obolibrary.org/obo/HP_0000846	Adrenal insufficiency	http://purl.obolibrary.org/obo/UBERON_0002369		http://purl.obolibrary.org/obo/PATO_0001624	
http://purl.obolibrary.org/obo/HP_0008239	Adrenal medullary hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001236		http://purl.obolibrary.org/obo/PATO_0000644	
http://purl.obolibrary.org/obo/HP_0002717	Adrenal overactivity	http://purl.obolibrary.org/obo/UBERON_0002369		http://purl.obolibrary.org/obo/PATO_0001625	
http://purl.obolibrary.org/obo/HP_0008182	Adrenocortical hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001235		http://purl.obolibrary.org/obo/PATO_0000645	
http://purl.obolibrary.org/obo/HP_0012738	Agenesis of canine	http://purl.obolibrary.org/obo/UBERON_0003674		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0006289	Agenesis of central incisor	http://purl.obolibrary.org/obo/UBERON_0018551		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011056	Agenesis of first permanent molar tooth	http://purl.obolibrary.org/obo/UBERON_0018608		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0006485	Agenesis of incisor	http://purl.obolibrary.org/obo/UBERON_0001098		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0200153	Agenesis of lateral incisor	http://purl.obolibrary.org/obo/UBERON_0018552		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0006355	Agenesis of mandibular central incisor	http://purl.obolibrary.org/obo/UBERON_0018601		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0200161	Agenesis of mandibular incisor	http://purl.obolibrary.org/obo/UBERON_0003451		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0200154	Agenesis of mandibular lateral incisor	http://purl.obolibrary.org/obo/UBERON_0018602		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011053	Agenesis of mandibular premolar	http://purl.obolibrary.org/obo/UBERON_0016453		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0006293	Agenesis of maxillary central incisor	http://purl.obolibrary.org/obo/UBERON_0018603		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0200160	Agenesis of maxillary incisor	http://purl.obolibrary.org/obo/UBERON_0003450		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0000690	Agenesis of maxillary lateral incisor	http://purl.obolibrary.org/obo/UBERON_0018604		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011052	Agenesis of maxillary premolar	http://purl.obolibrary.org/obo/UBERON_0016452		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011054	Agenesis of molar	http://purl.obolibrary.org/obo/UBERON_0003655		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011048	Agenesis of permanent mandibular central incisor	http://purl.obolibrary.org/obo/UBERON_0018568		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0200158	Agenesis of permanent mandibular lateral incisor	http://purl.obolibrary.org/obo/UBERON_0018570		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011045	Agenesis of permanent maxillary central incisor	http://purl.obolibrary.org/obo/UBERON_0016454		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011050	Agenesis of permanent maxillary lateral incisor	http://purl.obolibrary.org/obo/UBERON_0016455		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011055	Agenesis of permanent molar	http://purl.obolibrary.org/obo/UBERON_0013618		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0006349	Agenesis of permanent teeth	http://purl.obolibrary.org/obo/UBERON_0007774		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0012687	Agenesis of pineal gland	http://purl.obolibrary.org/obo/UBERON_0001905		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0011051	Agenesis of premolar	http://purl.obolibrary.org/obo/UBERON_0007120		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011047	Agenesis of primary mandibular central incisor	http://purl.obolibrary.org/obo/UBERON_0018595		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0200159	Agenesis of primary mandibular lateral incisor	http://purl.obolibrary.org/obo/UBERON_0018596		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011046	Agenesis of primary maxillary central incisor	http://purl.obolibrary.org/obo/UBERON_0018593		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011049	Agenesis of primary maxillary lateral incisor	http://purl.obolibrary.org/obo/UBERON_0018594		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0011057	Agenesis of second permanent molar	http://purl.obolibrary.org/obo/UBERON_0018607		http://purl.obolibrary.org/obo/PATO_0002291	
http://purl.obolibrary.org/obo/HP_0031604	Agenesis of the carotid canal	http://purl.obolibrary.org/obo/UBERON_0006668		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0000756	Agoraphobia	http://purl.obolibrary.org/obo/NBO_0000096		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0012234	Agranulocytosis	http://purl.obolibrary.org/obo/CL_0000094		http://purl.obolibrary.org/obo/PATO_0002000	
http://purl.obolibrary.org/obo/HP_0002932	Aldehyde oxidase deficiency	http://purl.obolibrary.org/obo/GO_0004031		http://purl.obolibrary.org/obo/PATO_0000911	
http://purl.obolibrary.org/obo/HP_0002293	Alopecia of scalp	http://purl.obolibrary.org/obo/UBERON_0000403		http://purl.obolibrary.org/obo/HP_0001596	Alopecia
http://purl.obolibrary.org/obo/HP_0009085	Alveolar ridge overgrowth	http://purl.obolibrary.org/obo/UBERON_0004103		http://purl.obolibrary.org/obo/PATO_0000591	
http://purl.obolibrary.org/obo/HP_0000061	Ambiguous genitalia, female	http://purl.obolibrary.org/obo/UBERON_0003100		http://purl.obolibrary.org/obo/HP_0000062	Ambiguous genitalia
http://purl.obolibrary.org/obo/HP_0000033	Ambiguous genitalia, male	http://purl.obolibrary.org/obo/UBERON_0003101		http://purl.obolibrary.org/obo/HP_0000062	Ambiguous genitalia
http://purl.obolibrary.org/obo/HP_0003634	Amyoplasia	http://purl.obolibrary.org/obo/UBERON_0001015		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0002025	Anal stenosis	http://purl.obolibrary.org/obo/UBERON_0000159		http://purl.obolibrary.org/obo/PATO_0001847	
http://purl.obolibrary.org/obo/HP_0010972	Anemia of inadequate production	http://purl.obolibrary.org/obo/GO_0030218		http://purl.obolibrary.org/obo/PATO_0001511	
http://purl.obolibrary.org/obo/HP_0011448	Ankle clonus	http://purl.obolibrary.org/obo/UBERON_0004454		http://purl.obolibrary.org/obo/HP_0002169	Clonus
http://purl.obolibrary.org/obo/HP_0006466	Ankle flexion contracture	http://purl.obolibrary.org/obo/UBERON_0004454		http://purl.obolibrary.org/obo/HP_0001371	Flexion contracture
http://purl.obolibrary.org/obo/HP_0001785	Ankle swelling	http://purl.obolibrary.org/obo/UBERON_0004454		http://purl.obolibrary.org/obo/PATO_0001851	
http://purl.obolibrary.org/obo/HP_0001798	Anonychia	http://purl.obolibrary.org/obo/UBERON_0001705		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0010626	Anterior pituitary agenesis	http://purl.obolibrary.org/obo/UBERON_0002196		http://purl.obolibrary.org/obo/PATO_0001483	
http://purl.obolibrary.org/obo/HP_0010625	Anterior pituitary dysgenesis	http://purl.obolibrary.org/obo/UBERON_0002196		http://purl.obolibrary.org/obo/PATO_0002290	
