defined_class	defined_class_label	affected_entity_1_sub	affected_entity_1_sub_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/HP_0500192	Abnormal CSF isoleucine concentration	http://purl.obolibrary.org/obo/CHEBI_24898		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500189	Abnormal CSF leucine concentration	http://purl.obolibrary.org/obo/CHEBI_25017		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500206	Abnormal CSF lysine concentration	http://purl.obolibrary.org/obo/CHEBI_25094		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0025454	Abnormal CSF metabolite level	http://purl.obolibrary.org/obo/CHEBI_25212		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500209	Abnormal CSF methionine concentration	http://purl.obolibrary.org/obo/CHEBI_16811		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500243	Abnormal CSF ornithine concentration	http://purl.obolibrary.org/obo/CHEBI_18257		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500215	Abnormal CSF phenylalanine concentration	http://purl.obolibrary.org/obo/CHEBI_28044		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0025456	Abnormal CSF protein level	http://purl.obolibrary.org/obo/CHEBI_36080		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500231	Abnormal CSF pyruvate family amino acid concentration	http://purl.obolibrary.org/obo/CHEBI_26463		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500226	Abnormal CSF serine concentration	http://purl.obolibrary.org/obo/CHEBI_17822		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500225	Abnormal CSF serine family amino acid concentration	http://purl.obolibrary.org/obo/CHEBI_26650		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500211	Abnormal CSF threonine concentration	http://purl.obolibrary.org/obo/CHEBI_26986		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500218	Abnormal CSF tryptophan concentration	http://purl.obolibrary.org/obo/CHEBI_27897		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500219	Abnormal CSF tyrosine concentration	http://purl.obolibrary.org/obo/CHEBI_18186		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500186	Abnormal CSF valine concentration	http://purl.obolibrary.org/obo/CHEBI_27266		http://purl.obolibrary.org/obo/UBERON_0001359		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410240	Abnormal IgA level	http://purl.obolibrary.org/obo/GO_0071746		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410244	Abnormal IgD level	http://purl.obolibrary.org/obo/GO_0071739		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410241	Abnormal IgE level	http://purl.obolibrary.org/obo/GO_0071743		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410242	Abnormal IgG level	http://purl.obolibrary.org/obo/GO_0071736		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410243	Abnormal IgM level	http://purl.obolibrary.org/obo/GO_0071754		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0031887	Abnormal chylomicron concentration	http://purl.obolibrary.org/obo/GO_0042627		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410282	Abnormal circulating amylase level	http://purl.obolibrary.org/obo/PR_000049996		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500155	Abnormal circulating asparagine concentration	http://purl.obolibrary.org/obo/CHEBI_17196		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500158	Abnormal circulating aspartic acid concentration	http://purl.obolibrary.org/obo/CHEBI_17053		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500160	Abnormal circulating carnosine concentration	http://purl.obolibrary.org/obo/CHEBI_15727		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0040081	Abnormal circulating creatine kinase concentration	http://purl.obolibrary.org/obo/GO_0002185		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500249	Abnormal circulating ethanolamine concentration	http://purl.obolibrary.org/obo/CHEBI_23981		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0030338	Abnormal circulating gonadotropin level	http://purl.obolibrary.org/obo/GO_0061696		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410341	Abnormal circulating heparan sulfate level	http://purl.obolibrary.org/obo/CHEBI_28815		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0020064	Abnormal eosinophil count	http://purl.obolibrary.org/obo/CL_0000771		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0031653	Abnormal heart valve physiology	http://purl.obolibrary.org/obo/UBERON_0000946		http://purl.obolibrary.org/obo/UBERON_0000948		http://purl.obolibrary.org/obo/PATO_0001509	
http://purl.obolibrary.org/obo/HP_0010701	Abnormal immunoglobulin level	http://purl.obolibrary.org/obo/GO_0042571		http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0008316	Abnormal mitochondria in muscle tissue	http://purl.obolibrary.org/obo/GO_0005739		http://purl.obolibrary.org/obo/UBERON_0001015		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0040133	Abnormal serum ferritin	http://purl.obolibrary.org/obo/GO_0070288		http://purl.obolibrary.org/obo/UBERON_0001977		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410313	Abnormal urinary 1-methylhistidine concentration	http://purl.obolibrary.org/obo/CHEBI_70958		http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0410316	Abnormal urinary 3-methylhistidine concentration	http://purl.obolibrary.org/obo/CHEBI_70959		http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500254	Abnormal urine hexanoylglycine concentration	http://purl.obolibrary.org/obo/CHEBI_64390		http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0012029	Abnormal urine hormone level	http://purl.obolibrary.org/obo/CHEBI_24621		http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500256	Abnormal urine isobutyrylglycine concentration	http://purl.obolibrary.org/obo/CHEBI_70979		http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0500251	Abnormal urine sebacic acid concentration	http://purl.obolibrary.org/obo/CHEBI_41865		http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0005925	Abnormalities of the diaphyses of the hand	http://purl.obolibrary.org/obo/UBERON_0004769		http://purl.obolibrary.org/obo/UBERON_0002398		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0005923	Abnormalities of the metaphyses of the hand	http://purl.obolibrary.org/obo/UBERON_0001438		http://purl.obolibrary.org/obo/UBERON_0002398		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0004360	Abnormality of acid-base homeostasis	http://purl.obolibrary.org/obo/CHEBI_37527		http://purl.obolibrary.org/obo/UBERON_0006314		http://purl.obolibrary.org/obo/PATO_0000070	
http://purl.obolibrary.org/obo/HP_0000682	Abnormality of dental enamel	http://purl.obolibrary.org/obo/UBERON_0001752		http://purl.obolibrary.org/obo/UBERON_0001091		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0000291	Abnormality of facial adipose tissue	http://purl.obolibrary.org/obo/UBERON_0001013		http://purl.obolibrary.org/obo/UBERON_0001456		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0001167	Abnormality of finger	http://purl.obolibrary.org/obo/UBERON_0002389		http://purl.obolibrary.org/obo/UBERON_0002398		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0004296	Abnormality of gastrointestinal vasculature	http://purl.obolibrary.org/obo/UBERON_0002049		http://purl.obolibrary.org/obo/UBERON_0005409		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0006505	Abnormality of limb epiphysis morphology	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0010707		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0006500	Abnormality of lower limb epiphysis morphology	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0010709		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0006490	Abnormality of lower-limb metaphyses	http://purl.obolibrary.org/obo/UBERON_0001438		http://purl.obolibrary.org/obo/UBERON_0010709		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0030870	Abnormality of spinal facet joint	http://purl.obolibrary.org/obo/UBERON_0001067		http://purl.obolibrary.org/obo/UBERON_0001130		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100659	Abnormality of the cerebral vasculature	http://purl.obolibrary.org/obo/UBERON_0002049		http://purl.obolibrary.org/obo/UBERON_0000955		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0006263	Abnormality of the epiphyses of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0003636		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010323	Abnormality of the epiphyses of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0003632		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009320	Abnormality of the epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0003637		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010329	Abnormality of the epiphyses of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0003633		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009174	Abnormality of the epiphyses of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0003638		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010335	Abnormality of the epiphyses of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0003634		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009152	Abnormality of the epiphyses of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0003639		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010341	Abnormality of the epiphyses of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0003635		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010243	Abnormality of the epiphyses of the distal phalanx of finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0003865		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0003946	Abnormality of the epiphyses of the elbow	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0001461		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010631	Abnormality of the epiphyses of the feet	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0002387		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010056	Abnormality of the epiphyses of the hallux	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0003640		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0005924	Abnormality of the epiphyses of the hand	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0001442		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010244	Abnormality of the epiphyses of the middle phalanges of the hand	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0003864		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010245	Abnormality of the epiphyses of the proximal phalanges of the hand	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0002234		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010160	Abnormality of the epiphyses of the toes	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0001449		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010014	Abnormality of the epiphysis of the 1st metacarpal	http://purl.obolibrary.org/obo/UBERON_0004391		http://purl.obolibrary.org/obo/UBERON_0003645		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010220	Abnormality of the epiphysis of the 2nd metacarpal	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0003646		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010222	Abnormality of the epiphysis of the 3rd metacarpal	http://purl.obolibrary.org/obo/UBERON_0004390		http://purl.obolibrary.org/obo/UBERON_0003647		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010224	Abnormality of the epiphysis of the 4th metacarpal	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0003648		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010226	Abnormality of the epiphysis of the 5th metacarpal	http://purl.obolibrary.org/obo/UBERON_0004390		http://purl.obolibrary.org/obo/UBERON_0003649		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009499	Abnormality of the epiphysis of the distal phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004311		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100088	Abnormality of the epiphysis of the distal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004316		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009332	Abnormality of the epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004312		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100091	Abnormality of the epiphysis of the distal phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004317		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009249	Abnormality of the epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004313		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100094	Abnormality of the epiphysis of the distal phalanx of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004318		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009198	Abnormality of the epiphysis of the distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004314		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100097	Abnormality of the epiphysis of the distal phalanx of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004319		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010124	Abnormality of the epiphysis of the distal phalanx of the hallux	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004315		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009662	Abnormality of the epiphysis of the distal phalanx of the thumb	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004337		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0010574	Abnormality of the epiphysis of the femoral head	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0006767		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009500	Abnormality of the epiphysis of the middle phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004320		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100089	Abnormality of the epiphysis of the middle phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004324		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009334	Abnormality of the epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004321		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100092	Abnormality of the epiphysis of the middle phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004325		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009247	Abnormality of the epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004322		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100095	Abnormality of the epiphysis of the middle phalanx of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004326		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0004224	Abnormality of the epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100098	Abnormality of the epiphysis of the middle phalanx of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004327		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009501	Abnormality of the epiphysis of the proximal phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004328		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100090	Abnormality of the epiphysis of the proximal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004333		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009333	Abnormality of the epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004329		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100093	Abnormality of the epiphysis of the proximal phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004334		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009248	Abnormality of the epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004330		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0100096	Abnormality of the epiphysis of the proximal phalanx of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0001437		http://purl.obolibrary.org/obo/UBERON_0004335		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009153	Abnormality of the epiphysis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/UBERON_0004331		http://purl.obolibrary.org/obo/PATO_0000001	
