defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	affected_entity_2_super	affected_entity_2_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/HP_0009262	Bracket epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330		http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/PATO_0002142	
http://purl.obolibrary.org/obo/HP_0009197	Bracket epiphysis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004331		http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/PATO_0002142	
http://purl.obolibrary.org/obo/HP_0003320	C1-C2 subluxation	http://purl.obolibrary.org/obo/UBERON_0001093		http://purl.obolibrary.org/obo/UBERON_0001092		http://purl.obolibrary.org/obo/PATO_0002157	
http://purl.obolibrary.org/obo/HP_0008440	C1-C2 vertebral abnormality	http://purl.obolibrary.org/obo/UBERON_0001093		http://purl.obolibrary.org/obo/UBERON_0001092		http://purl.obolibrary.org/obo/PATO_0000001	
http://purl.obolibrary.org/obo/HP_0009702	Carpal synostosis	http://purl.obolibrary.org/obo/UBERON_0001435		http://purl.obolibrary.org/obo/UBERON_0001435		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0002389	Cavum septum pellucidum	http://purl.obolibrary.org/obo/UBERON_0002742		http://purl.obolibrary.org/obo/UBERON_0002742		http://purl.obolibrary.org/obo/PATO_0000651	
http://purl.obolibrary.org/obo/HP_0030281	Cervical C3/C4 vertebral fusion	http://purl.obolibrary.org/obo/UBERON_0004612		http://purl.obolibrary.org/obo/UBERON_0004613		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0004635	Cervical C5/C6 vertebrae fusion	http://purl.obolibrary.org/obo/UBERON_0004614		http://purl.obolibrary.org/obo/UBERON_0004615		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0008743	Coronal hypospadias	http://purl.obolibrary.org/obo/UBERON_0012241		http://purl.obolibrary.org/obo/UBERON_0016408		http://purl.obolibrary.org/obo/PATO_0002181	
http://purl.obolibrary.org/obo/HP_0002673	Coxa valga	http://purl.obolibrary.org/obo/UBERON_0007119		http://purl.obolibrary.org/obo/UBERON_0006862		http://purl.obolibrary.org/obo/PATO_0002327	
http://purl.obolibrary.org/obo/HP_0002812	Coxa vara	http://purl.obolibrary.org/obo/UBERON_0007119		http://purl.obolibrary.org/obo/UBERON_0006862		http://purl.obolibrary.org/obo/PATO_0002328	
http://purl.obolibrary.org/obo/HP_0040146	D-2-hydroxyglutaric acidemia	http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/CHEBI_32796		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0012321	D-2-hydroxyglutaric aciduria	http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/CHEBI_32796		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0000689	Dental malocclusion	http://purl.obolibrary.org/obo/UBERON_0009680		http://purl.obolibrary.org/obo/UBERON_0009679		http://purl.obolibrary.org/obo/PATO_0001654	
http://purl.obolibrary.org/obo/HP_0001651	Dextrocardia	http://purl.obolibrary.org/obo/UBERON_0000948		http://purl.obolibrary.org/obo/UBERON_0001443		http://purl.obolibrary.org/obo/PATO_0001793	
http://purl.obolibrary.org/obo/HP_0040145	Dicarboxylic acidemia	http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/CHEBI_35692		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0001204	Distal symphalangism of hands	http://purl.obolibrary.org/obo/UBERON_0003865		http://purl.obolibrary.org/obo/UBERON_0003864		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009563	Distal/middle symphalangism of 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004311		http://purl.obolibrary.org/obo/UBERON_0004320		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009426	Distal/middle symphalangism of 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004312		http://purl.obolibrary.org/obo/UBERON_0004321		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009305	Distal/middle symphalangism of 4th finger	http://purl.obolibrary.org/obo/UBERON_0004313		http://purl.obolibrary.org/obo/UBERON_0004322		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009244	Distal/middle symphalangism of 5th finger	http://purl.obolibrary.org/obo/UBERON_0004314		http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009754	Fibrous syngnathia	http://purl.obolibrary.org/obo/UBERON_0004103		http://purl.obolibrary.org/obo/UBERON_0004103		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009700	Finger symphalangism	http://purl.obolibrary.org/obo/UBERON_0004249		http://purl.obolibrary.org/obo/UBERON_0004249		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0006101	Finger syndactyly	http://purl.obolibrary.org/obo/UBERON_0002389		http://purl.obolibrary.org/obo/UBERON_0002389		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0002949	Fused cervical vertebrae	http://purl.obolibrary.org/obo/UBERON_0002413		http://purl.obolibrary.org/obo/UBERON_0002413		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0000063	Fused labia minora	http://purl.obolibrary.org/obo/UBERON_0004014		http://purl.obolibrary.org/obo/UBERON_0004014		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0100788	Fused lips	http://purl.obolibrary.org/obo/UBERON_0001833		http://purl.obolibrary.org/obo/UBERON_0001833		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0030040	Fused lumbar vertebrae	http://purl.obolibrary.org/obo/UBERON_0002414		http://purl.obolibrary.org/obo/UBERON_0002414		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0030039	Fused thoracic vertebrae	http://purl.obolibrary.org/obo/UBERON_0002347		http://purl.obolibrary.org/obo/UBERON_0002347		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0012292	Fusion of gums	http://purl.obolibrary.org/obo/UBERON_0011601		http://purl.obolibrary.org/obo/UBERON_0011602		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0005473	Fusion of middle ear ossicles	http://purl.obolibrary.org/obo/UBERON_0001686		http://purl.obolibrary.org/obo/UBERON_0001686		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0006899	Fusion of the cerebellar hemispheres	http://purl.obolibrary.org/obo/UBERON_0014889		http://purl.obolibrary.org/obo/UBERON_0014890		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010664	Fusion of the left and right thalami	http://purl.obolibrary.org/obo/UBERON_0013683		http://purl.obolibrary.org/obo/UBERON_0013684		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0000807	Glandular hypospadias	http://purl.obolibrary.org/obo/UBERON_0012241		http://purl.obolibrary.org/obo/UBERON_0016409		http://purl.obolibrary.org/obo/PATO_0002181	
http://purl.obolibrary.org/obo/HP_0410259	Hepatopulmonary fusion	http://purl.obolibrary.org/obo/UBERON_0002107		http://purl.obolibrary.org/obo/UBERON_0002048		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0000034	Hydrocele testis	http://purl.obolibrary.org/obo/UBERON_0000473		http://purl.obolibrary.org/obo/UBERON_0006314		http://purl.obolibrary.org/obo/PATO_0002270	
http://purl.obolibrary.org/obo/HP_0008158	Hyperapobetalipoproteinemia	http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/CHEBI_39026		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0000023	Inguinal hernia	http://purl.obolibrary.org/obo/UBERON_0003697		http://purl.obolibrary.org/obo/UBERON_0006674		http://purl.obolibrary.org/obo/PATO_0002163	
http://purl.obolibrary.org/obo/HP_0009267	Ivory epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330		http://purl.obolibrary.org/obo/UBERON_0004387		http://purl.obolibrary.org/obo/PATO_0002149	
http://purl.obolibrary.org/obo/HP_0040147	L-2-hydroxyglutaric acidemia	http://purl.obolibrary.org/obo/UBERON_0000178		http://purl.obolibrary.org/obo/CHEBI_32797		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0040144	L-2-hydroxyglutaric aciduria	http://purl.obolibrary.org/obo/UBERON_0001088		http://purl.obolibrary.org/obo/CHEBI_32797		http://purl.obolibrary.org/obo/PATO_0000470	
http://purl.obolibrary.org/obo/HP_0000292	Loss of facial adipose tissue	http://purl.obolibrary.org/obo/UBERON_0001456		http://purl.obolibrary.org/obo/UBERON_0001013		http://purl.obolibrary.org/obo/PATO_0001562	
http://purl.obolibrary.org/obo/HP_0006888	Meningoencephalocele	http://purl.obolibrary.org/obo/UBERON_0002360		http://purl.obolibrary.org/obo/UBERON_0003129		http://purl.obolibrary.org/obo/PATO_0001646	
http://purl.obolibrary.org/obo/HP_0009701	Metacarpal synostosis	http://purl.obolibrary.org/obo/UBERON_0002374		http://purl.obolibrary.org/obo/UBERON_0002374		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0001440	Metatarsal synostosis	http://purl.obolibrary.org/obo/UBERON_0001448		http://purl.obolibrary.org/obo/UBERON_0001448		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0011062	Misalignment of incisors	http://purl.obolibrary.org/obo/UBERON_0001098		http://purl.obolibrary.org/obo/UBERON_0001098		http://purl.obolibrary.org/obo/PATO_0001654	
http://purl.obolibrary.org/obo/HP_0000692	Misalignment of teeth	http://purl.obolibrary.org/obo/UBERON_0001708		http://purl.obolibrary.org/obo/UBERON_0001091		http://purl.obolibrary.org/obo/PATO_0001654	
http://purl.obolibrary.org/obo/HP_0001806	Onycholysis	http://purl.obolibrary.org/obo/UBERON_0005273		http://purl.obolibrary.org/obo/UBERON_0001705		http://purl.obolibrary.org/obo/PATO_0001453	
http://purl.obolibrary.org/obo/HP_0040039	Onycholysis of fingernails	http://purl.obolibrary.org/obo/UBERON_0005273		http://purl.obolibrary.org/obo/UBERON_0009565		http://purl.obolibrary.org/obo/PATO_0001453	
http://purl.obolibrary.org/obo/HP_0010557	Overlapping fingers	http://purl.obolibrary.org/obo/UBERON_0002389		http://purl.obolibrary.org/obo/UBERON_0002389		http://purl.obolibrary.org/obo/PATO_0001590	
http://purl.obolibrary.org/obo/HP_0002623	Overriding aorta	http://purl.obolibrary.org/obo/UBERON_0000947		http://purl.obolibrary.org/obo/UBERON_0004666		http://purl.obolibrary.org/obo/PATO_0001590	
http://purl.obolibrary.org/obo/HP_0003244	Penile hypospadias	http://purl.obolibrary.org/obo/UBERON_0012241		http://purl.obolibrary.org/obo/UBERON_0017659		http://purl.obolibrary.org/obo/PATO_0002181	
http://purl.obolibrary.org/obo/HP_0000051	Perineal hypospadias	http://purl.obolibrary.org/obo/UBERON_0012241		http://purl.obolibrary.org/obo/UBERON_0002356		http://purl.obolibrary.org/obo/PATO_0002181	
http://purl.obolibrary.org/obo/HP_0006461	Proximal femoral epiphysiolysis	http://purl.obolibrary.org/obo/UBERON_0000981		http://purl.obolibrary.org/obo/UBERON_0004412		http://purl.obolibrary.org/obo/PATO_0001505	
http://purl.obolibrary.org/obo/HP_0006959	Proximal spinal muscular atrophy	http://purl.obolibrary.org/obo/UBERON_0002240		http://purl.obolibrary.org/obo/CL_0000100		http://purl.obolibrary.org/obo/PATO_0001999	
http://purl.obolibrary.org/obo/HP_0006152	Proximal symphalangism of hands	http://purl.obolibrary.org/obo/UBERON_0002234		http://purl.obolibrary.org/obo/UBERON_0003637		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009482	Proximal/middle symphalangism of 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004329		http://purl.obolibrary.org/obo/UBERON_0004321		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009477	Proximal/middle symphalangism of 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330		http://purl.obolibrary.org/obo/UBERON_0004322		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009177	Proximal/middle symphalangism of 5th finger	http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/UBERON_0004331		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009579	Proximal/middle symphalangism of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004328		http://purl.obolibrary.org/obo/UBERON_0004320		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0003048	Radial head subluxation	http://purl.obolibrary.org/obo/UBERON_0001012		http://purl.obolibrary.org/obo/UBERON_0000982		http://purl.obolibrary.org/obo/PATO_0002157	
http://purl.obolibrary.org/obo/HP_0000143	Rectovaginal fistula	http://purl.obolibrary.org/obo/UBERON_0001052		http://purl.obolibrary.org/obo/UBERON_0000996		http://purl.obolibrary.org/obo/MPATH_70	
http://purl.obolibrary.org/obo/HP_0000541	Retinal detachment	http://purl.obolibrary.org/obo/UBERON_0010230		http://purl.obolibrary.org/obo/UBERON_0000966		http://purl.obolibrary.org/obo/PATO_0001453	
http://purl.obolibrary.org/obo/HP_0000902	Rib fusion	http://purl.obolibrary.org/obo/UBERON_0002228		http://purl.obolibrary.org/obo/UBERON_0002228		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0007269	Spinal muscular atrophy	http://purl.obolibrary.org/obo/UBERON_0001130		http://purl.obolibrary.org/obo/CL_0000100		http://purl.obolibrary.org/obo/PATO_0001999	
http://purl.obolibrary.org/obo/HP_0010191	Symphalangism affecting the distal phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0003867		http://purl.obolibrary.org/obo/UBERON_0003867		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010419	Symphalangism affecting the distal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004316		http://purl.obolibrary.org/obo/UBERON_0003641		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010082	Symphalangism affecting the distal phalanx of the hallux	http://purl.obolibrary.org/obo/UBERON_0004315		http://purl.obolibrary.org/obo/UBERON_0004315		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010200	Symphalangism affecting the middle phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0003866		http://purl.obolibrary.org/obo/UBERON_0003866		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010410	Symphalangism affecting the middle phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004324		http://purl.obolibrary.org/obo/UBERON_0004324		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010353	Symphalangism affecting the phalanges of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0003641		http://purl.obolibrary.org/obo/UBERON_0003641		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010365	Symphalangism affecting the phalanges of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0003642		http://purl.obolibrary.org/obo/UBERON_0003642		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010377	Symphalangism affecting the phalanges of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0003862		http://purl.obolibrary.org/obo/UBERON_0003862		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010389	Symphalangism affecting the phalanges of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0003863		http://purl.obolibrary.org/obo/UBERON_0003863		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010064	Symphalangism affecting the phalanges of the hallux	http://purl.obolibrary.org/obo/UBERON_0003640		http://purl.obolibrary.org/obo/UBERON_0003640		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009773	Symphalangism affecting the phalanges of the hand	http://purl.obolibrary.org/obo/UBERON_0001436		http://purl.obolibrary.org/obo/UBERON_0001436		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010179	Symphalangism affecting the phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0001449		http://purl.obolibrary.org/obo/UBERON_0001449		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010209	Symphalangism affecting the proximal phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0003868		http://purl.obolibrary.org/obo/UBERON_0003868		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009586	Symphalangism affecting the proximal phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004328		http://purl.obolibrary.org/obo/UBERON_0004328		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010401	Symphalangism affecting the proximal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004333		http://purl.obolibrary.org/obo/UBERON_0004333		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009455	Symphalangism affecting the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004329		http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009314	Symphalangism affecting the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330		http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009232	Symphalangism affecting the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004331		http://purl.obolibrary.org/obo/UBERON_0004331		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010091	Symphalangism affecting the proximal phalanx of the hallux	http://purl.obolibrary.org/obo/UBERON_0004332		http://purl.obolibrary.org/obo/UBERON_0004332		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009574	Symphalangism of middle phalanx of 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004320		http://purl.obolibrary.org/obo/UBERON_0004328		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009435	Symphalangism of middle phalanx of 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004321		http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009308	Symphalangism of middle phalanx of 4th finger	http://purl.obolibrary.org/obo/UBERON_0004322		http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009178	Symphalangism of middle phalanx of 5th finger	http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/UBERON_0004323		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009545	Symphalangism of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0003636		http://purl.obolibrary.org/obo/UBERON_0003636		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009445	Symphalangism of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0003637		http://purl.obolibrary.org/obo/UBERON_0003637		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0004197	Symphalangism of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0003638		http://purl.obolibrary.org/obo/UBERON_0003638		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0004218	Symphalangism of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0003639		http://purl.obolibrary.org/obo/UBERON_0003639		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009598	Symphalangism of the proximal phalanx of the 2nd finger with the 2nd metacarpal	http://purl.obolibrary.org/obo/UBERON_0004328		http://purl.obolibrary.org/obo/UBERON_0003646		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009483	Symphalangism of the proximal phalanx of the 3rd finger with the 3rd metacarpal	http://purl.obolibrary.org/obo/UBERON_0004329		http://purl.obolibrary.org/obo/UBERON_0003647		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009478	Symphalangism of the proximal phalanx of the 4th finger with the 4th metacarpal	http://purl.obolibrary.org/obo/UBERON_0004330		http://purl.obolibrary.org/obo/UBERON_0003648		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009234	Symphalangism of the proximal phalanx of the 5th finger with the 5th metacarpal	http://purl.obolibrary.org/obo/UBERON_0004331		http://purl.obolibrary.org/obo/UBERON_0003649		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009140	Synostosis involving bones of the feet	http://purl.obolibrary.org/obo/UBERON_0001445		http://purl.obolibrary.org/obo/UBERON_0001445		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0004278	Synostosis involving bones of the hand	http://purl.obolibrary.org/obo/UBERON_0001442		http://purl.obolibrary.org/obo/UBERON_0001442		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009138	Synostosis involving bones of the lower limbs	http://purl.obolibrary.org/obo/UBERON_0012476		http://purl.obolibrary.org/obo/UBERON_0012476		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0100235	Synostosis involving bones of the toes	http://purl.obolibrary.org/obo/UBERON_0004248		http://purl.obolibrary.org/obo/UBERON_0004248		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0100238	Synostosis involving bones of the upper limbs	http://purl.obolibrary.org/obo/UBERON_0012475		http://purl.obolibrary.org/obo/UBERON_0012475		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009703	Synostosis involving the 1st metacarpal	http://purl.obolibrary.org/obo/UBERON_0003645		http://purl.obolibrary.org/obo/UBERON_0003645		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0010073	Synostosis involving the 1st metatarsal	http://purl.obolibrary.org/obo/UBERON_0003650		http://purl.obolibrary.org/obo/UBERON_0003650		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0005928	Synostosis involving the fibula	http://purl.obolibrary.org/obo/UBERON_0001446		http://purl.obolibrary.org/obo/UBERON_0001446		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0005929	Synostosis involving the tibia	http://purl.obolibrary.org/obo/UBERON_0000979		http://purl.obolibrary.org/obo/UBERON_0000979		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0100240	Synostosis of joints	http://purl.obolibrary.org/obo/UBERON_0000982		http://purl.obolibrary.org/obo/UBERON_0000982		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009640	Synostosis of the proximal phalanx of the thumb with the 1st metacarpal	http://purl.obolibrary.org/obo/UBERON_0004338		http://purl.obolibrary.org/obo/UBERON_0003645		http://purl.obolibrary.org/obo/PATO_0000642	
http://purl.obolibrary.org/obo/HP_0009635	Synostosis of thumb phalanx	http://purl.obolibrary.org/obo/UBERON_0003620		http://purl.obolibrary.org/obo/UBERON_0003620		http://purl.obolibrary.org/obo/PATO_0000642	
