defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/MP_0010387	abnormal Bergmann glial cell morphology	http://purl.obolibrary.org/obo/CL_0000644	Bergmann glial cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0011739	abnormal Boettcher cell morphology	http://purl.obolibrary.org/obo/CL_0002084	Boettcher cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008521	abnormal Bowman membrane morphology	http://purl.obolibrary.org/obo/UBERON_0004370	anterior limiting lamina of cornea	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0005239	abnormal Bruch membrane morphology	http://purl.obolibrary.org/obo/UBERON_0003957	Bruch's membrane	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0012518	abnormal Brunner's gland morphology	http://purl.obolibrary.org/obo/UBERON_0001212	duodenal gland	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0010183	abnormal CD4-positive helper T cell morphology	http://purl.obolibrary.org/obo/CL_0000492	CD4-positive helper T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008397	abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology	http://purl.obolibrary.org/obo/CL_0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0012773	abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell number	http://purl.obolibrary.org/obo/CL_0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0002432	abnormal CD4-positive, alpha beta T cell morphology	http://purl.obolibrary.org/obo/CL_0000624	CD4-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008073	abnormal CD4-positive, alpha beta T cell number	http://purl.obolibrary.org/obo/CL_0000624	CD4-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0005463	abnormal CD4-positive, alpha-beta T cell physiology	http://purl.obolibrary.org/obo/CL_0000624	CD4-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0008400	abnormal CD4-positive, alpha-beta intraepithelial T cell morphology	http://purl.obolibrary.org/obo/CL_0000793	CD4-positive, alpha-beta intraepithelial T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0010834	abnormal CD4-positive, alpha-beta memory T cell morphology	http://purl.obolibrary.org/obo/CL_0000897	CD4-positive, alpha-beta memory T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0012769	abnormal CD4-positive, alpha-beta memory T cell number	http://purl.obolibrary.org/obo/CL_0000897	CD4-positive, alpha-beta memory T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0008357	abnormal CD4-positive, gamma-delta intraepithelial T cell morphology	http://purl.obolibrary.org/obo/CL_0000803	CD4-negative CD8-negative gamma-delta intraepithelial T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008401	abnormal CD8 positive, alpha-beta intraepithelial T cell morphology	http://purl.obolibrary.org/obo/CL_0000796	CD8-alpha-beta-positive, alpha-beta intraepithelial T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0005010	abnormal CD8-positive, alpha beta T cell morphology	http://purl.obolibrary.org/obo/CL_0000625	CD8-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008077	abnormal CD8-positive, alpha-beta T cell number	http://purl.obolibrary.org/obo/CL_0000625	CD8-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0004392	abnormal CD8-positive, alpha-beta T cell physiology	http://purl.obolibrary.org/obo/CL_0000625	CD8-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0002436	abnormal CD8-positive, alpha-beta cytotoxic T cell morphology	http://purl.obolibrary.org/obo/CL_0000794	CD8-positive, alpha-beta cytotoxic T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0010837	abnormal CD8-positive, alpha-beta memory T cell morphology	http://purl.obolibrary.org/obo/CL_0000909	CD8-positive, alpha-beta memory T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0012774	abnormal CD8-positive, alpha-beta memory T cell number	http://purl.obolibrary.org/obo/CL_0000909	CD8-positive, alpha-beta memory T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0008398	abnormal CD8-positive, alpha-beta regulatory T cell morphology	http://purl.obolibrary.org/obo/CL_0000795	CD8-positive, alpha-beta regulatory T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008361	abnormal CD8-positive, gamma-delta intraepithelial T cell morphology	http://purl.obolibrary.org/obo/CL_0000802	CD8-alpha alpha positive, gamma-delta intraepithelial T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0013434	abnormal CD8-positive, naive alpha-beta T cell number	http://purl.obolibrary.org/obo/CL_0000900	naive thymus-derived CD8-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0008888	abnormal Cajal body morphology	http://purl.obolibrary.org/obo/GO_0015030	Cajal body	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008030	abnormal Cajal-Retzius cell morphology	http://purl.obolibrary.org/obo/CL_0000695	Cajal-Retzius cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0004430	abnormal Claudius cell morphology	http://purl.obolibrary.org/obo/CL_0000634	Claudius cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0004302	abnormal Deiters cell morphology	http://purl.obolibrary.org/obo/CL_0000635	Deiter's cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0004284	abnormal Descemet membrane	http://purl.obolibrary.org/obo/UBERON_0004367	Descemet's membrane	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_3000003	abnormal Ebner's gland morphology	http://purl.obolibrary.org/obo/UBERON_0013475	gustatory gland	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0003245	abnormal GABAergic neuron morphology	http://purl.obolibrary.org/obo/CL_0000617	GABAergic neuron	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0011743	abnormal Golgi apparatus morphology	http://purl.obolibrary.org/obo/GO_0005794	Golgi apparatus	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0030953	abnormal Golgi cisterna morphology	http://purl.obolibrary.org/obo/GO_0031985	Golgi cisterna	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0030952	abnormal Golgi stack morphology	http://purl.obolibrary.org/obo/GO_0005795	Golgi stack	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0011839	abnormal Guerin's valve morphology	http://purl.obolibrary.org/obo/UBERON_0012295	Guérin's valve	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0030568	abnormal H zone morphology	http://purl.obolibrary.org/obo/GO_0031673	H zone	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0013439	abnormal Harderian gland development	http://purl.obolibrary.org/obo/GO_0070384	Harderian gland development	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0005248	abnormal Harderian gland morphology	http://purl.obolibrary.org/obo/UBERON_0004187	Harderian gland	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0003859	abnormal Harderian gland physiology	http://purl.obolibrary.org/obo/UBERON_0004187	Harderian gland	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0013442	abnormal Harderian gland size	http://purl.obolibrary.org/obo/UBERON_0004187	Harderian gland	http://purl.obolibrary.org/obo/PATO_0000117	size
http://purl.obolibrary.org/obo/MP_0009539	abnormal Hassall's corpuscle morphology	http://purl.obolibrary.org/obo/UBERON_0003987	Hassall's corpuscle	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0004303	abnormal Hensen cell morphology	http://purl.obolibrary.org/obo/CL_0000633	Hensen cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0030567	abnormal I band morphology	http://purl.obolibrary.org/obo/GO_0031674	I band	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008990	abnormal Ito cell morphology	http://purl.obolibrary.org/obo/CL_0000632	hepatic stellate cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008114	abnormal Kupffer cell morphology	http://purl.obolibrary.org/obo/CL_0000091	Kupffer cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0001019	abnormal L4 dorsal root ganglion morphology	http://purl.obolibrary.org/obo/UBERON_0003943	fourth lumbar dorsal root ganglion	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0001022	abnormal L5 dorsal root ganglion morphology	http://purl.obolibrary.org/obo/UBERON_0002859	fifth lumbar dorsal root ganglion	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008117	abnormal Langerhans cell morphology	http://purl.obolibrary.org/obo/CL_0000453	Langerhans cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0013411	abnormal Langerhans cell number	http://purl.obolibrary.org/obo/CL_0000453	Langerhans cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0005362	abnormal Langerhans cell physiology	http://purl.obolibrary.org/obo/CL_0000782	myeloid dendritic cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0013602	abnormal Leydig cell differentiation	http://purl.obolibrary.org/obo/GO_0033327	Leydig cell differentiation	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0002786	abnormal Leydig cell morphology	http://purl.obolibrary.org/obo/CL_0000178	Leydig cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0004094	abnormal M line morphology	http://purl.obolibrary.org/obo/GO_0031430	M band	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0005587	abnormal Meckel's cartilage morphology	http://purl.obolibrary.org/obo/UBERON_0003107	Meckel's cartilage	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0009935	abnormal Meibomian gland acinus morphology	http://purl.obolibrary.org/obo/UBERON_0004000	tarsal gland acinus	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0013385	abnormal Meibomian gland development	http://purl.obolibrary.org/obo/GO_1903699	tarsal gland development	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0005252	abnormal Meibomian gland morphology	http://purl.obolibrary.org/obo/UBERON_0001818	tarsal gland	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0013391	abnormal Meibomian gland physiology	http://purl.obolibrary.org/obo/UBERON_0001818	tarsal gland	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0000985	abnormal Merkel's receptor morphology	http://purl.obolibrary.org/obo/CL_0000242	Merkel cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0005547	abnormal Muller cell morphology	http://purl.obolibrary.org/obo/CL_0000636	Mueller cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0003826	abnormal Mullerian duct morphology	http://purl.obolibrary.org/obo/UBERON_0003890	Mullerian duct	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0013852	abnormal Mullerian duct topology	http://purl.obolibrary.org/obo/UBERON_0003890	Mullerian duct	http://purl.obolibrary.org/obo/PATO_0000140	position
http://purl.obolibrary.org/obo/MP_0020445	abnormal NAD(P)H oxidase activity	http://purl.obolibrary.org/obo/GO_0016174	NAD(P)H oxidase (H(2)O(2)-forming activity	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0008036	abnormal NK T cell morphology	http://purl.obolibrary.org/obo/CL_0000814	mature NK T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008038	abnormal NK T cell number	http://purl.obolibrary.org/obo/CL_0000814	mature NK T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0008042	abnormal NK T cell physiology	http://purl.obolibrary.org/obo/CL_0000814	mature NK T cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0005068	abnormal NK cell morphology	http://purl.obolibrary.org/obo/CL_0000623	natural killer cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008043	abnormal NK cell number	http://purl.obolibrary.org/obo/CL_0000623	natural killer cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0010766	abnormal NK cell physiology	http://purl.obolibrary.org/obo/CL_0000623	natural killer cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0008886	abnormal PML bodies	http://purl.obolibrary.org/obo/GO_0016605	PML body	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0009184	abnormal PP cell morphology	http://purl.obolibrary.org/obo/CL_0000696	PP cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0009195	abnormal PP cell physiology	http://purl.obolibrary.org/obo/CL_0000696	PP cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0004843	abnormal Paneth cell morphology	http://purl.obolibrary.org/obo/CL_0000510	paneth cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0013484	abnormal Paneth cell number	http://purl.obolibrary.org/obo/CL_0000510	paneth cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0013487	abnormal Paneth cell physiology	http://purl.obolibrary.org/obo/CL_0000510	paneth cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0002392	abnormal Peyer's patch T cell area morphology	http://purl.obolibrary.org/obo/UBERON_0010387	Peyer's patch T cell area	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0002388	abnormal Peyer's patch epithelium morphology	http://purl.obolibrary.org/obo/UBERON_0004693	Peyer's patch epithelium	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0002389	abnormal Peyer's patch follicle morphology	http://purl.obolibrary.org/obo/UBERON_0010386	Peyer's patch follicle	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0002391	abnormal Peyer's patch germinal center morphology	http://purl.obolibrary.org/obo/UBERON_0004697	Peyer's patch germinal center	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0000696	abnormal Peyer's patch morphology	http://purl.obolibrary.org/obo/UBERON_0001211	Peyer's patch	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008131	abnormal Peyer's patch number	http://purl.obolibrary.org/obo/UBERON_0001211	Peyer's patch	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0008134	abnormal Peyer's patch size	http://purl.obolibrary.org/obo/UBERON_0001211	Peyer's patch	http://purl.obolibrary.org/obo/PATO_0000117	size
http://purl.obolibrary.org/obo/MP_0000877	abnormal Purkinje cell morphology	http://purl.obolibrary.org/obo/CL_0000121	Purkinje cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0000878	abnormal Purkinje cell number	http://purl.obolibrary.org/obo/CL_0000121	Purkinje cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0004124	abnormal Purkinje fiber morphology	http://purl.obolibrary.org/obo/UBERON_0002354	cardiac Purkinje fiber	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0004915	abnormal Reichert's cartilage morphology	http://purl.obolibrary.org/obo/UBERON_0004368	Reichert's cartilage	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0006021	abnormal Reissner membrane morphology	http://purl.obolibrary.org/obo/UBERON_0002281	vestibular membrane of cochlear duct	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0004305	abnormal Rosenthal canal morphology	http://purl.obolibrary.org/obo/UBERON_0006495	osseus cochlear canal	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0012026	abnormal S-shaped body morphology	http://purl.obolibrary.org/obo/UBERON_0004199	S-shaped body	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0001106	abnormal Schwann cell morphology	http://purl.obolibrary.org/obo/CL_0000218	myelinating Schwann cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0011904	abnormal Schwann cell physiology	http://purl.obolibrary.org/obo/CL_0002573	Schwann cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0004074	abnormal Schwann cell precursor morphology	http://purl.obolibrary.org/obo/CL_0002375	Schwann cell precursor	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0002784	abnormal Sertoli cell morphology	http://purl.obolibrary.org/obo/CL_0000216	Sertoli cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0008037	abnormal T cell morphology	http://purl.obolibrary.org/obo/CL_0000084	T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0006387	abnormal T cell number	http://purl.obolibrary.org/obo/CL_0000084	T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0002444	abnormal T cell physiology	http://purl.obolibrary.org/obo/CL_0000084	T cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
http://purl.obolibrary.org/obo/MP_0010184	abnormal T follicular helper cell morphology	http://purl.obolibrary.org/obo/CL_0002038	T follicular helper cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology
http://purl.obolibrary.org/obo/MP_0010185	abnormal T follicular helper cell number	http://purl.obolibrary.org/obo/CL_0002038	T follicular helper cell	http://purl.obolibrary.org/obo/PATO_0000070	amount
http://purl.obolibrary.org/obo/MP_0010189	abnormal T follicular helper cell physiology	http://purl.obolibrary.org/obo/CL_0002038	T follicular helper cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality
