defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	affected_entity_2_super	affected_entity_2_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/ZP_0017144	Meckel's cartilage increased angle to ethmoid cartilage, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage	http://purl.obolibrary.org/obo/PATO_0002327	increased angle to
http://purl.obolibrary.org/obo/ZP_0017746	Meckel's cartilage increased angle to palatoquadrate cartilage, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage	http://purl.obolibrary.org/obo/ZFA_0001399	palatoquadrate cartilage	http://purl.obolibrary.org/obo/PATO_0002327	increased angle to
http://purl.obolibrary.org/obo/ZP_0101601	Meckel's cartilage increased distance ceratohyal cartilage, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage	http://purl.obolibrary.org/obo/ZFA_0001400	ceratohyal cartilage	http://purl.obolibrary.org/obo/PATO_0000374	increased distance
http://purl.obolibrary.org/obo/ZP_0101866	Meckel's cartilage misaligned with palatoquadrate cartilage, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage	http://purl.obolibrary.org/obo/ZFA_0001399	palatoquadrate cartilage	http://purl.obolibrary.org/obo/PATO_0001654	misaligned with
http://purl.obolibrary.org/obo/ZP_0010494	Meckel's cartilage overlap with Meckel's cartilage, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage	http://purl.obolibrary.org/obo/PATO_0001590	overlap with
http://purl.obolibrary.org/obo/ZP_0138202	Purkinje cell inserted into granular layer corpus cerebelli, abnormal	http://purl.obolibrary.org/obo/ZFA_0009071	Purkinje cell	http://purl.obolibrary.org/obo/ZFA_0000358	granular layer corpus cerebelli	http://purl.obolibrary.org/obo/PATO_0000624	inserted into
http://purl.obolibrary.org/obo/ZP_0138201	Purkinje cell layer corpus cerebelli has fewer parts of type Purkinje cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001706	Purkinje cell layer corpus cerebelli	http://purl.obolibrary.org/obo/ZFA_0009071	Purkinje cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0138214	Purkinje cell layer corpus cerebelli has fewer parts of type eurydendroid cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001706	Purkinje cell layer corpus cerebelli	http://purl.obolibrary.org/obo/ZFA_0009153	eurydendroid cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0104466	VeLD has fewer parts of type GABAergic neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0005177	VeLD	http://purl.obolibrary.org/obo/ZFA_0009276	GABAergic neuron	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0104545	VeLD has normal numbers of parts of type GABAergic neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0005177	VeLD	http://purl.obolibrary.org/obo/ZFA_0009276	GABAergic neuron	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0106299	Weberian vertebra fused with Weberian vertebra, abnormal	http://purl.obolibrary.org/obo/ZFA_0001190	Weberian vertebra	http://purl.obolibrary.org/obo/ZFA_0001190	Weberian vertebra	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/ZP_0138448	Weberian vertebra increased angle to non-Weberian precaudal vertebra, abnormal	http://purl.obolibrary.org/obo/ZFA_0001190	Weberian vertebra	http://purl.obolibrary.org/obo/ZFA_0001582	non-Weberian precaudal vertebra	http://purl.obolibrary.org/obo/PATO_0002327	increased angle to
http://purl.obolibrary.org/obo/ZP_0014066	abducens motor nucleus adjacent to abducens motor nucleus, abnormal	http://purl.obolibrary.org/obo/ZFA_0000713	abducens motor nucleus	http://purl.obolibrary.org/obo/ZFA_0000713	abducens motor nucleus	http://purl.obolibrary.org/obo/PATO_0002259	adjacent to
http://purl.obolibrary.org/obo/ZP_0011095	abducens motor nucleus fused with abducens motor nucleus, abnormal	http://purl.obolibrary.org/obo/ZFA_0000713	abducens motor nucleus	http://purl.obolibrary.org/obo/ZFA_0000713	abducens motor nucleus	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/ZP_0008828	abductor hyohyoid has fewer parts of type skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000462	abductor hyohyoid	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0009494	abductor hyohyoid lacks parts or has fewer parts of type skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000462	abductor hyohyoid	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0008832	adductor hyohyoid has fewer parts of type skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000715	adductor hyohyoid	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0009500	adductor hyohyoid lacks parts or has fewer parts of type skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000715	adductor hyohyoid	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0008829	adductor operculi has fewer parts of type skeletal muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000465	adductor operculi	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0011085	adenohypophyseal placode transformed to lens, abnormal	http://purl.obolibrary.org/obo/ZFA_0001198	adenohypophyseal placode	http://purl.obolibrary.org/obo/ZFA_0000035	lens	http://purl.obolibrary.org/obo/PATO_0002470	transformed to
http://purl.obolibrary.org/obo/ZP_0012060	adenohypophysis has extra parts of type follicle stimulating hormone secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009202	follicle stimulating hormone secreting cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0012062	adenohypophysis has fewer parts of type adrenocorticotropic hormone secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009216	adrenocorticotropic hormone secreting cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0012061	adenohypophysis has fewer parts of type prolactin secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009204	prolactin secreting cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0013427	adenohypophysis has normal numbers of parts of type adrenocorticotropic hormone secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009216	adrenocorticotropic hormone secreting cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0013426	adenohypophysis has normal numbers of parts of type prolactin secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009204	prolactin secreting cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0013425	adenohypophysis has normal numbers of parts of type somatotropin secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009155	somatotropin secreting cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0013428	adenohypophysis has normal numbers of parts of type thyroid stimulating hormone secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009218	thyroid stimulating hormone secreting cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0014664	adenohypophysis lacks parts or has fewer parts of type thyroid stimulating hormone secreting cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001282	adenohypophysis	http://purl.obolibrary.org/obo/ZFA_0009218	thyroid stimulating hormone secreting cell	http://purl.obolibrary.org/obo/PATO_0001999	lacks parts or has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0010938	adrenal gland development lacking processual parts cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0030325	adrenal gland development	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/PATO_0001558	lacking processual parts
http://purl.obolibrary.org/obo/ZP_0017697	alar plate midbrain region separated from basal plate midbrain region, abnormal	http://purl.obolibrary.org/obo/ZFA_0001357	alar plate midbrain region	http://purl.obolibrary.org/obo/ZFA_0000761	basal plate midbrain region	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0011697	anal fin has fewer parts of type iridophore, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin	http://purl.obolibrary.org/obo/ZFA_0009199	iridophore	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0004698	anal fin has fewer parts of type lepidotrichium, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin	http://purl.obolibrary.org/obo/ZFA_0001554	lepidotrichium	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0011809	anal fin has fewer parts of type melanocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0011380	anal fin has fewer parts of type melanophore stripe, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin	http://purl.obolibrary.org/obo/ZFA_0001463	melanophore stripe	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0012124	anal fin has fewer parts of type xanthophore, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin	http://purl.obolibrary.org/obo/ZFA_0009198	xanthophore	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0012580	anal fin lacks all parts of type melanocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0015381	anterior cardinal vein unfused from posterior cardinal vein, abnormal	http://purl.obolibrary.org/obo/ZFA_0000423	anterior cardinal vein	http://purl.obolibrary.org/obo/ZFA_0000477	posterior cardinal vein	http://purl.obolibrary.org/obo/PATO_0000651	unfused from
http://purl.obolibrary.org/obo/ZP_0011512	anterior commissure has fewer parts of type astrocyte, abnormal	http://purl.obolibrary.org/obo/ZFA_0001108	anterior commissure	http://purl.obolibrary.org/obo/ZFA_0009075	astrocyte	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0014912	anterior lateral line neuromast has extra parts of type neuromast hair cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0001472	anterior lateral line neuromast	http://purl.obolibrary.org/obo/ZFA_0009367	neuromast hair cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0004903	anterior lateral line placode has extra parts of type sensory neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0001316	anterior lateral line placode	http://purl.obolibrary.org/obo/ZFA_0009053	sensory neuron	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0020389	anterior lateral plate mesoderm far from anterior lateral plate mesoderm, abnormal	http://purl.obolibrary.org/obo/ZFA_0005041	anterior lateral plate mesoderm	http://purl.obolibrary.org/obo/ZFA_0005041	anterior lateral plate mesoderm	http://purl.obolibrary.org/obo/PATO_0002233	far from
http://purl.obolibrary.org/obo/ZP_0020395	anterior lateral plate mesoderm separated from anterior lateral plate mesoderm, abnormal	http://purl.obolibrary.org/obo/ZFA_0005041	anterior lateral plate mesoderm	http://purl.obolibrary.org/obo/ZFA_0005041	anterior lateral plate mesoderm	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0012422	anterior macula decreased distance posterior macula, abnormal	http://purl.obolibrary.org/obo/ZFA_0000168	anterior macula	http://purl.obolibrary.org/obo/ZFA_0000558	posterior macula	http://purl.obolibrary.org/obo/PATO_0000375	decreased distance
http://purl.obolibrary.org/obo/ZP_0000992	anterior macula fused with posterior macula, abnormal	http://purl.obolibrary.org/obo/ZFA_0000168	anterior macula	http://purl.obolibrary.org/obo/ZFA_0000558	posterior macula	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/ZP_0016572	anterior macula has fewer parts of type auditory receptor cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000168	anterior macula	http://purl.obolibrary.org/obo/ZFA_0009121	auditory receptor cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0009994	anterior macula has fewer parts of type hair cell anterior macula, abnormal	http://purl.obolibrary.org/obo/ZFA_0000168	anterior macula	http://purl.obolibrary.org/obo/ZFA_0000678	hair cell anterior macula	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0010604	anterior segment eye increased accumulation cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005566	anterior segment eye	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0023005	aortic arch 3 has extra parts of type blood vessel endothelial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005007	aortic arch 3	http://purl.obolibrary.org/obo/ZFA_0009036	blood vessel endothelial cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0023006	aortic arch 4 has extra parts of type blood vessel endothelial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005008	aortic arch 4	http://purl.obolibrary.org/obo/ZFA_0009036	blood vessel endothelial cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0023009	aortic arch has extra parts of type blood vessel endothelial cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0005004	aortic arch	http://purl.obolibrary.org/obo/ZFA_0009036	blood vessel endothelial cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0007422	area postrema has fewer parts of type dopaminergic neuron, abnormal	http://purl.obolibrary.org/obo/ZFA_0005146	area postrema	http://purl.obolibrary.org/obo/ZFA_0009301	dopaminergic neuron	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0021160	atrial myocardium separated from ventricular endocardium, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/ZFA_0001615	ventricular endocardium	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0021164	atrial myocardium separated from ventricular myocardium, abnormal	http://purl.obolibrary.org/obo/ZFA_0001374	atrial myocardium	http://purl.obolibrary.org/obo/ZFA_0005061	ventricular myocardium	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0005543	atrioventricular canal endocardium fused with atrioventricular canal endocardium, abnormal	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/ZFA_0001616	atrioventricular canal endocardium	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/ZP_0020554	atrioventricular valve orientation ventriculo bulbo valve, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve	http://purl.obolibrary.org/obo/ZFA_0001375	ventriculo bulbo valve	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0004441	atrium attached to bulbus arteriosus, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus	http://purl.obolibrary.org/obo/PATO_0001667	attached to
http://purl.obolibrary.org/obo/ZP_0005227	atrium decreased angle to cardiac ventricle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0002328	decreased angle to
http://purl.obolibrary.org/obo/ZP_0015071	atrium has extra parts of type cardiac muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0011828	atrium has extra parts of type cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
http://purl.obolibrary.org/obo/ZP_0009279	atrium has fewer parts of type atrial endocardium, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0001614	atrial endocardium	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0006050	atrium has fewer parts of type cardiac muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0013558	atrium has normal numbers of parts of type atrial endocardium, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0001614	atrial endocardium	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0013559	atrium has normal numbers of parts of type cardiac muscle cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell	http://purl.obolibrary.org/obo/PATO_0001905	has normal numbers of parts of type
http://purl.obolibrary.org/obo/ZP_0007667	atrium increased accumulation blood, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0000007	blood	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/ZP_0012436	atrium lacks all parts of type ventricular endocardium, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0001615	ventricular endocardium	http://purl.obolibrary.org/obo/PATO_0002000	lacks all parts of type
http://purl.obolibrary.org/obo/ZP_0008218	atrium orientation cardiac ventricle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0000133	orientation
http://purl.obolibrary.org/obo/ZP_0021914	atrium separated from cardiac ventricle, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0004026	atrium separated from sinus venosus, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium	http://purl.obolibrary.org/obo/ZFA_0000154	sinus venosus	http://purl.obolibrary.org/obo/PATO_0001505	separated from
http://purl.obolibrary.org/obo/ZP_0101240	auditory receptor cell increased distance auditory receptor cell, abnormal	http://purl.obolibrary.org/obo/ZFA_0009121	auditory receptor cell	http://purl.obolibrary.org/obo/ZFA_0009121	auditory receptor cell	http://purl.obolibrary.org/obo/PATO_0000374	increased distance
http://purl.obolibrary.org/obo/ZP_0015739	axial fin skeleton has fewer parts of type lepidotrichium, abnormal	http://purl.obolibrary.org/obo/ZFA_0001123	axial fin skeleton	http://purl.obolibrary.org/obo/ZFA_0001554	lepidotrichium	http://purl.obolibrary.org/obo/PATO_0002001	has fewer parts of type
http://purl.obolibrary.org/obo/ZP_0006067	axial vasculature has extra parts of type intersegmental vessel, abnormal	http://purl.obolibrary.org/obo/ZFA_0001073	axial vasculature	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel	http://purl.obolibrary.org/obo/PATO_0002002	has extra parts of type
