defined_class	id
http://purl.obolibrary.org/obo/UPHENO_0047597	http://purl.obolibrary.org/obo/UBERON_0003607-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047598	http://purl.obolibrary.org/obo/UBERON_0000976-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047599	http://purl.obolibrary.org/obo/UBERON_0011973-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047600	http://purl.obolibrary.org/obo/UBERON_0010741-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047601	http://purl.obolibrary.org/obo/UBERON_0003461-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047602	http://purl.obolibrary.org/obo/UBERON_0003460-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047603	http://purl.obolibrary.org/obo/UBERON_0004395-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047604	http://purl.obolibrary.org/obo/UBERON_0004250-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047605	http://purl.obolibrary.org/obo/UBERON_0004390-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047606	http://purl.obolibrary.org/obo/UBERON_0004391-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047607	http://purl.obolibrary.org/obo/UBERON_0001424-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047608	http://purl.obolibrary.org/obo/UBERON_0001423-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047609	http://purl.obolibrary.org/obo/UBERON_0003466-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047610	http://purl.obolibrary.org/obo/UBERON_0015021-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047611	http://purl.obolibrary.org/obo/UBERON_0015001-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047612	http://purl.obolibrary.org/obo/UBERON_0001437-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047613	http://purl.obolibrary.org/obo/UBERON_0005913-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047614	http://purl.obolibrary.org/obo/UBERON_0015003-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047615	http://purl.obolibrary.org/obo/ZFA_0001321-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047616	http://purl.obolibrary.org/obo/ZFA_0005249-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047617	http://purl.obolibrary.org/obo/UBERON_0002203-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047618	http://purl.obolibrary.org/obo/UBERON_0000025-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047619	http://purl.obolibrary.org/obo/UBERON_0000026-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047620	http://purl.obolibrary.org/obo/ZFA_0000477-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047621	http://purl.obolibrary.org/obo/UBERON_0002201-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047622	http://purl.obolibrary.org/obo/UBERON_0002200-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047623	http://purl.obolibrary.org/obo/UBERON_0006914-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047624	http://purl.obolibrary.org/obo/UBERON_0008897-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047625	http://purl.obolibrary.org/obo/UBERON_0000490-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047626	http://purl.obolibrary.org/obo/ZFA_0001550-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047627	http://purl.obolibrary.org/obo/UBERON_0003082-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047628	http://purl.obolibrary.org/obo/UBERON_0003524-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047629	http://purl.obolibrary.org/obo/ZFA_0000108-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047630	http://purl.obolibrary.org/obo/UBERON_0005945-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047631	http://purl.obolibrary.org/obo/ZFA_0005597-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047632	http://purl.obolibrary.org/obo/UBERON_0004852-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047633	http://purl.obolibrary.org/obo/UBERON_0005389-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047634	http://purl.obolibrary.org/obo/ZFA_0001554-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047635	http://purl.obolibrary.org/obo/UBERON_0005388-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047636	http://purl.obolibrary.org/obo/UBERON_0003519-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047637	http://purl.obolibrary.org/obo/UBERON_0014892-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047638	http://purl.obolibrary.org/obo/UBERON_2001089-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047639	http://purl.obolibrary.org/obo/UBERON_0019304-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047640	http://purl.obolibrary.org/obo/UBERON_0000480-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047641	http://purl.obolibrary.org/obo/UBERON_0000481-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047642	http://purl.obolibrary.org/obo/UBERON_0005492-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047643	http://purl.obolibrary.org/obo/UBERON_0003513-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047644	http://purl.obolibrary.org/obo/UBERON_0000487-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047645	http://purl.obolibrary.org/obo/UBERON_0000489-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047646	http://purl.obolibrary.org/obo/UBERON_0000482-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047647	http://purl.obolibrary.org/obo/UBERON_0000483-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047648	http://purl.obolibrary.org/obo/UBERON_0003509-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047649	http://purl.obolibrary.org/obo/UBERON_0000479-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047650	http://purl.obolibrary.org/obo/UBERON_0005805-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047651	http://purl.obolibrary.org/obo/UBERON_0007301-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047652	http://purl.obolibrary.org/obo/UBERON_0008998-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047653	http://purl.obolibrary.org/obo/UBERON_0003060-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047654	http://purl.obolibrary.org/obo/ZFA_0001094-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047655	http://purl.obolibrary.org/obo/UBERON_0000475-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047656	http://purl.obolibrary.org/obo/UBERON_0000477-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047657	http://purl.obolibrary.org/obo/UBERON_0007307-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047658	http://purl.obolibrary.org/obo/ZFA_0009256-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047659	http://purl.obolibrary.org/obo/UBERON_4300037-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047660	http://purl.obolibrary.org/obo/UBERON_0000468-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047661	http://purl.obolibrary.org/obo/UBERON_0002407-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047662	http://purl.obolibrary.org/obo/UBERON_0011362-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047663	http://purl.obolibrary.org/obo/UBERON_4400005-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047664	http://purl.obolibrary.org/obo/ZFA_0001089-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047665	http://purl.obolibrary.org/obo/UBERON_0013768-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047666	http://purl.obolibrary.org/obo/UBERON_3000961-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047667	http://purl.obolibrary.org/obo/UBERON_0001792-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047668	http://purl.obolibrary.org/obo/UBERON_0001794-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047669	http://purl.obolibrary.org/obo/UBERON_0000463-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047670	http://purl.obolibrary.org/obo/UBERON_0004819-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047671	http://purl.obolibrary.org/obo/UBERON_0002514-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047672	http://purl.obolibrary.org/obo/ZFA_0001639-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047673	http://purl.obolibrary.org/obo/UBERON_2000084-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047674	http://purl.obolibrary.org/obo/ZFA_0001079-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047675	http://purl.obolibrary.org/obo/UBERON_0006553-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047676	http://purl.obolibrary.org/obo/UBERON_0011216-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047677	http://purl.obolibrary.org/obo/ZFA_0009116-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047678	http://purl.obolibrary.org/obo/ZFA_0009115-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047679	http://purl.obolibrary.org/obo/ZFA_0009114-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047680	http://purl.obolibrary.org/obo/UBERON_0001781-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047681	http://purl.obolibrary.org/obo/UBERON_0002199-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047682	http://purl.obolibrary.org/obo/UBERON_0004376-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047683	http://purl.obolibrary.org/obo/UBERON_0006555-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047684	http://purl.obolibrary.org/obo/UBERON_0005103-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047685	http://purl.obolibrary.org/obo/ZFA_0005313-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047686	http://purl.obolibrary.org/obo/UBERON_0001782-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047687	http://purl.obolibrary.org/obo/UBERON_0004923-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047688	http://purl.obolibrary.org/obo/ZFA_0000538-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047689	http://purl.obolibrary.org/obo/UBERON_0010371-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047690	http://purl.obolibrary.org/obo/UBERON_2001286-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047691	http://purl.obolibrary.org/obo/UBERON_0036303-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047692	http://purl.obolibrary.org/obo/UBERON_0036302-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047693	http://purl.obolibrary.org/obo/ZFA_0000099-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047694	http://purl.obolibrary.org/obo/ZFA_0005304-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047695	http://purl.obolibrary.org/obo/UBERON_0002065-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047696	http://purl.obolibrary.org/obo/UBERON_0015808-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047697	http://purl.obolibrary.org/obo/ZFA_0001061-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047698	http://purl.obolibrary.org/obo/UBERON_0002067-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047699	http://purl.obolibrary.org/obo/UBERON_0000440-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047700	http://purl.obolibrary.org/obo/UBERON_0002616-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047701	http://purl.obolibrary.org/obo/ZFA_0001617-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047702	http://purl.obolibrary.org/obo/UBERON_0013754-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047703	http://purl.obolibrary.org/obo/UBERON_2002284-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047704	http://purl.obolibrary.org/obo/UBERON_0004111-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047705	http://purl.obolibrary.org/obo/ZFA_0001056-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047706	http://purl.obolibrary.org/obo/ZFA_0001176-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047707	http://purl.obolibrary.org/obo/ZFA_0000086-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047708	http://purl.obolibrary.org/obo/ZFA_0000084-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047709	http://purl.obolibrary.org/obo/UBERON_0002050-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047710	http://purl.obolibrary.org/obo/ZFA_0000082-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047711	http://purl.obolibrary.org/obo/UBERON_0004119-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047712	http://purl.obolibrary.org/obo/UBERON_0007625-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047713	http://purl.obolibrary.org/obo/UBERON_0001638-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047714	http://purl.obolibrary.org/obo/UBERON_4500008-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047715	http://purl.obolibrary.org/obo/UBERON_0001637-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047716	http://purl.obolibrary.org/obo/UBERON_0007619-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047717	http://purl.obolibrary.org/obo/UBERON_2005304-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047718	http://purl.obolibrary.org/obo/ZFA_0001286-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047719	http://purl.obolibrary.org/obo/ZFA_0001285-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047720	http://purl.obolibrary.org/obo/UBERON_0002280-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047721	http://purl.obolibrary.org/obo/UBERON_0002049-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047722	http://purl.obolibrary.org/obo/UBERON_0001630-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047723	http://purl.obolibrary.org/obo/UBERON_0003932-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047724	http://purl.obolibrary.org/obo/UBERON_0003496-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047725	http://purl.obolibrary.org/obo/UBERON_0004344-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047726	http://purl.obolibrary.org/obo/UBERON_0017650-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047727	http://purl.obolibrary.org/obo/UBERON_0001986-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047728	http://purl.obolibrary.org/obo/UBERON_2001257-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047729	http://purl.obolibrary.org/obo/UBERON_0007842-abnormalFractureOfAnatomicalEntity.tsv
http://purl.obolibrary.org/obo/UPHENO_0047730	http://purl.obolibrary.org/obo/UBERON_0004573-abnormalFractureOfAnatomicalEntity.tsv
