defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	affected_entity_2_super	affected_entity_2_super_label	pato_id	pato_id_label
http://purl.obolibrary.org/obo/MP_0008826	abnormal splenic cell ratio	http://purl.obolibrary.org/obo/UBERON_0002106	spleen	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/PATO_0001470	proportionality to
http://purl.obolibrary.org/obo/MP_0004780	abnormal surfactant secretion	http://purl.obolibrary.org/obo/GO_0046903	secretion	http://purl.obolibrary.org/obo/CHEBI_35195	surfactant	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0005340	abnormal susceptibility to atherosclerosis	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/MPATH_28	atherosclerosis	http://purl.obolibrary.org/obo/PATO_0001043	susceptibility toward
http://purl.obolibrary.org/obo/MP_0004209	abnormal sweet taste sensitivity	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/GO_0050916	sensory perception of sweet taste	http://purl.obolibrary.org/obo/PATO_0000085	sensitivity toward
http://purl.obolibrary.org/obo/MP_0001986	abnormal taste sensitivity	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/GO_0050909	sensory perception of taste	http://purl.obolibrary.org/obo/PATO_0000085	sensitivity toward
http://purl.obolibrary.org/obo/MP_0008827	abnormal thymus cell ratio	http://purl.obolibrary.org/obo/UBERON_0002370	thymus	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/PATO_0001470	proportionality to
http://purl.obolibrary.org/obo/MP_0008556	abnormal tumor necrosis factor secretion	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell	http://purl.obolibrary.org/obo/PR_000000134	tumor necrosis factor	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0004213	abnormal umami taste sensitivity	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/GO_0050917	sensory perception of umami taste	http://purl.obolibrary.org/obo/PATO_0000085	sensitivity toward
http://purl.obolibrary.org/obo/MP_0005532	abnormal vascular resistance	http://purl.obolibrary.org/obo/UBERON_0001981	blood vessel	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0001046	resistance to
http://purl.obolibrary.org/obo/MP_0005226	abnormal vertebral arch development	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	http://purl.obolibrary.org/obo/GO_0048513	animal organ development	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0005227	abnormal vertebral body development	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum	http://purl.obolibrary.org/obo/GO_0048513	animal organ development	http://purl.obolibrary.org/obo/PATO_0000001	quality
http://purl.obolibrary.org/obo/MP_0009437	arytenoid and cricoid cartilage fusion	http://purl.obolibrary.org/obo/UBERON_0001740	arytenoid cartilage	http://purl.obolibrary.org/obo/UBERON_0002375	cricoid cartilage	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0030086	bony syngnathia	http://purl.obolibrary.org/obo/UBERON_0011597	bone of upper jaw	http://purl.obolibrary.org/obo/UBERON_0004768	bone of lower jaw	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004619	caudal vertebral fusion	http://purl.obolibrary.org/obo/UBERON_0001095	caudal vertebra	http://purl.obolibrary.org/obo/UBERON_0001095	caudal vertebra	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004161	cervical aortic arch	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta	http://purl.obolibrary.org/obo/PATO_0001632	anterior to
http://purl.obolibrary.org/obo/MP_0004620	cervical vertebral fusion	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0030790	coxa vara	http://purl.obolibrary.org/obo/UBERON_0007119	neck of femur	http://purl.obolibrary.org/obo/UBERON_0006862	diaphysis of femur	http://purl.obolibrary.org/obo/PATO_0002328	decreased angle to
http://purl.obolibrary.org/obo/MP_0009438	cricoid and tracheal cartilage fusion	http://purl.obolibrary.org/obo/UBERON_0002375	cricoid cartilage	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0008403	decreased cellular sensitivity to alkylating agents	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/CHEBI_22333	alkylating agent	http://purl.obolibrary.org/obo/PATO_0001550	decreased sensitivity toward
http://purl.obolibrary.org/obo/MP_0008407	decreased cellular sensitivity to hydrogen peroxide	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/CHEBI_16240	hydrogen peroxide	http://purl.obolibrary.org/obo/PATO_0001550	decreased sensitivity toward
http://purl.obolibrary.org/obo/MP_0008413	decreased cellular sensitivity to oxidative stress	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/GO_0006979	response to oxidative stress	http://purl.obolibrary.org/obo/PATO_0001550	decreased sensitivity toward
http://purl.obolibrary.org/obo/MP_0006396	decreased long bone epiphyseal plate size	http://purl.obolibrary.org/obo/UBERON_0002495	long bone	http://purl.obolibrary.org/obo/UBERON_0002516	epiphyseal plate	http://purl.obolibrary.org/obo/PATO_0000587	decreased size
http://purl.obolibrary.org/obo/MP_0003035	decreased pulmonary vascular resistance	http://purl.obolibrary.org/obo/UBERON_0003512	lung blood vessel	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0001651	decreased resistance to
http://purl.obolibrary.org/obo/MP_0005530	decreased renal vascular resistance	http://purl.obolibrary.org/obo/UBERON_0003517	kidney blood vessel	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0001651	decreased resistance to
http://purl.obolibrary.org/obo/MP_0005341	decreased susceptibility to atherosclerosis	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/MPATH_28	atherosclerosis	http://purl.obolibrary.org/obo/PATO_0001670	decreased susceptibility toward
http://purl.obolibrary.org/obo/MP_0002323	decreased susceptibility to hyperlipidemia	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/MP_0001548	hyperlipidemia	http://purl.obolibrary.org/obo/PATO_0001046	resistance to
http://purl.obolibrary.org/obo/MP_0003436	decreased susceptibility to induced arthritis	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	http://purl.obolibrary.org/obo/MPATH_195	arthritis	http://purl.obolibrary.org/obo/PATO_0001670	decreased susceptibility toward
http://purl.obolibrary.org/obo/MP_0003434	decreased susceptibility to induced choroidal neovascularization	http://purl.obolibrary.org/obo/UBERON_0001776	optic choroid	http://purl.obolibrary.org/obo/GO_0001974	blood vessel remodeling	http://purl.obolibrary.org/obo/PATO_0001178	resistant to
http://purl.obolibrary.org/obo/MP_0003079	decreased susceptibility to induced joint inflammation	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/PATO_0001178	resistant to
http://purl.obolibrary.org/obo/MP_0004064	decreased susceptibility to induced muscular atrophy	http://purl.obolibrary.org/obo/UBERON_0001630	muscle organ	http://purl.obolibrary.org/obo/MPATH_127	atrophy	http://purl.obolibrary.org/obo/PATO_0001178	resistant to
http://purl.obolibrary.org/obo/MP_0004155	decreased susceptibility to induced pancreatitis	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/PATO_0001650	increased resistance to
http://purl.obolibrary.org/obo/MP_0005597	decreased susceptibility to type I hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0016068	type I hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001670	decreased susceptibility toward
http://purl.obolibrary.org/obo/MP_0005612	decreased susceptibility to type II hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0002445	type II hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001670	decreased susceptibility toward
http://purl.obolibrary.org/obo/MP_0005614	decreased susceptibility to type III hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0001802	type III hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001670	decreased susceptibility toward
http://purl.obolibrary.org/obo/MP_0005616	decreased susceptibility to type IV hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0001806	type IV hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001670	decreased susceptibility toward
http://purl.obolibrary.org/obo/MP_0008561	decreased tumor necrosis factor secretion	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell	http://purl.obolibrary.org/obo/PR_000000134	tumor necrosis factor	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
http://purl.obolibrary.org/obo/MP_0006023	detached Reissner membrane	http://purl.obolibrary.org/obo/UBERON_0002281	vestibular membrane of cochlear duct	http://purl.obolibrary.org/obo/UBERON_0001863	scala vestibuli	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/MP_0030563	detached periodontal ligament	http://purl.obolibrary.org/obo/UBERON_0008266	periodontal ligament	http://purl.obolibrary.org/obo/UBERON_0001753	cementum	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/MP_0003150	detached tectorial membrane	http://purl.obolibrary.org/obo/UBERON_0002233	tectorial membrane of cochlea	http://purl.obolibrary.org/obo/UBERON_0002276	lamina of spiral limbus	http://purl.obolibrary.org/obo/PATO_0001453	detached from
http://purl.obolibrary.org/obo/MP_0000644	dextrocardia	http://purl.obolibrary.org/obo/UBERON_0001443	chest	http://purl.obolibrary.org/obo/UBERON_0000948	heart	http://purl.obolibrary.org/obo/PATO_0001793	right side of
http://purl.obolibrary.org/obo/MP_0030087	fibrous syngnathia	http://purl.obolibrary.org/obo/UBERON_0004103	alveolar ridge	http://purl.obolibrary.org/obo/UBERON_0004103	alveolar ridge	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0010989	fused bronchial cartilage rings	http://purl.obolibrary.org/obo/UBERON_0001956	cartilage of bronchus	http://purl.obolibrary.org/obo/UBERON_0001956	cartilage of bronchus	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0001307	fused cornea and lens	http://purl.obolibrary.org/obo/UBERON_0000964	cornea	http://purl.obolibrary.org/obo/UBERON_0000965	lens of camera-type eye	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0000963	fused dorsal root ganglion	http://purl.obolibrary.org/obo/UBERON_0000044	dorsal root ganglion	http://purl.obolibrary.org/obo/UBERON_0000044	dorsal root ganglion	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0030474	fused incisors	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0003189	fused joints	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0003605	fused kidneys	http://purl.obolibrary.org/obo/UBERON_0002113	kidney	http://purl.obolibrary.org/obo/UBERON_0002113	kidney	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0009553	fused lips	http://purl.obolibrary.org/obo/UBERON_0001834	upper lip	http://purl.obolibrary.org/obo/UBERON_0001835	lower lip	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0030475	fused lower incisors	http://purl.obolibrary.org/obo/UBERON_0003451	lower jaw incisor	http://purl.obolibrary.org/obo/UBERON_0003451	lower jaw incisor	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004639	fused metacarpal bones	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004642	fused metatarsal bones	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0030473	fused molars	http://purl.obolibrary.org/obo/UBERON_0003655	molar tooth	http://purl.obolibrary.org/obo/UBERON_0003655	molar tooth	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0008730	fused phalanges	http://purl.obolibrary.org/obo/UBERON_0003221	phalanx	http://purl.obolibrary.org/obo/UBERON_0003221	phalanx	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0020350	fused pharyngeal arches	http://purl.obolibrary.org/obo/UBERON_0002539	pharyngeal arch	http://purl.obolibrary.org/obo/UBERON_0002539	pharyngeal arch	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0008139	fused podocyte foot processes	http://purl.obolibrary.org/obo/GO_0098846	podocyte foot	http://purl.obolibrary.org/obo/GO_0098846	podocyte foot	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0011530	fused radius and ulna	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone	http://purl.obolibrary.org/obo/UBERON_0001424	ulna	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0014080	fused small intestinal villi	http://purl.obolibrary.org/obo/UBERON_0001213	intestinal villus	http://purl.obolibrary.org/obo/UBERON_0001213	intestinal villus	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0011733	fused somites	http://purl.obolibrary.org/obo/UBERON_0002329	somite	http://purl.obolibrary.org/obo/UBERON_0002329	somite	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0008919	fused tarsal bones	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0030472	fused teeth	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004552	fused tracheal cartilage rings	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0030476	fused upper incisors	http://purl.obolibrary.org/obo/UBERON_0003450	upper jaw incisor	http://purl.obolibrary.org/obo/UBERON_0003450	upper jaw incisor	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0013911	fused vestibular saccule and utricle	http://purl.obolibrary.org/obo/UBERON_0001854	saccule of membranous labyrinth	http://purl.obolibrary.org/obo/UBERON_0001853	utricle of membranous labyrinth	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0010728	fusion of atlas and occipital bones	http://purl.obolibrary.org/obo/UBERON_0001092	vertebral bone 1	http://purl.obolibrary.org/obo/UBERON_0001676	occipital bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0010701	fusion of atlas and odontoid process	http://purl.obolibrary.org/obo/UBERON_0001092	vertebral bone 1	http://purl.obolibrary.org/obo/UBERON_0004096	odontoid process of cervical vertebra 2	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0013949	fusion of axis and occipital bones	http://purl.obolibrary.org/obo/UBERON_0001093	vertebral bone 2	http://purl.obolibrary.org/obo/UBERON_0001676	occipital bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004572	fusion of basioccipital and basisphenoid bone	http://purl.obolibrary.org/obo/UBERON_0001692	basioccipital bone	http://purl.obolibrary.org/obo/UBERON_0006428	basisphenoid bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004568	fusion of glossopharyngeal and vagus nerve	http://purl.obolibrary.org/obo/UBERON_0001649	glossopharyngeal nerve	http://purl.obolibrary.org/obo/UBERON_0001759	vagus nerve	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004613	fusion of vertebral arches	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004612	fusion of vertebral bodies	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0003623	hydrocele	http://purl.obolibrary.org/obo/UBERON_0000473	testis	http://purl.obolibrary.org/obo/UBERON_0006314	bodily fluid	http://purl.obolibrary.org/obo/PATO_0002270	increased accumulation
http://purl.obolibrary.org/obo/MP_0008402	increased cellular sensitivity to alkylating agents	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/CHEBI_22333	alkylating agent	http://purl.obolibrary.org/obo/PATO_0001549	increased sensitivity toward
http://purl.obolibrary.org/obo/MP_0008406	increased cellular sensitivity to hydrogen peroxide	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/CHEBI_16240	hydrogen peroxide	http://purl.obolibrary.org/obo/PATO_0001549	increased sensitivity toward
http://purl.obolibrary.org/obo/MP_0008404	increased cellular sensitivity to methylmethanesulfonate	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/CHEBI_25255	methyl methanesulfonate	http://purl.obolibrary.org/obo/PATO_0001549	increased sensitivity toward
http://purl.obolibrary.org/obo/MP_0008412	increased cellular sensitivity to oxidative stress	http://purl.obolibrary.org/obo/GO_0005623	obsolete cell	http://purl.obolibrary.org/obo/GO_0006979	response to oxidative stress	http://purl.obolibrary.org/obo/PATO_0001549	increased sensitivity toward
http://purl.obolibrary.org/obo/MP_0002891	increased insulin sensitivity	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PR_000009054	insulin gene translation product	http://purl.obolibrary.org/obo/PATO_0001549	increased sensitivity toward
http://purl.obolibrary.org/obo/MP_0003034	increased pulmonary vascular resistance	http://purl.obolibrary.org/obo/UBERON_0003512	lung blood vessel	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0001650	increased resistance to
http://purl.obolibrary.org/obo/MP_0005531	increased renal vascular resistance	http://purl.obolibrary.org/obo/UBERON_0003517	kidney blood vessel	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0001650	increased resistance to
http://purl.obolibrary.org/obo/MP_0005339	increased susceptibility to atherosclerosis	http://purl.obolibrary.org/obo/UBERON_0001637	artery	http://purl.obolibrary.org/obo/MPATH_28	atherosclerosis	http://purl.obolibrary.org/obo/PATO_0001669	increased susceptibility toward
http://purl.obolibrary.org/obo/MP_0003724	increased susceptibility to induced arthritis	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint	http://purl.obolibrary.org/obo/MPATH_195	arthritis	http://purl.obolibrary.org/obo/PATO_0001669	increased susceptibility toward
http://purl.obolibrary.org/obo/MP_0004761	increased susceptibility to induced pancreatitis	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response	http://purl.obolibrary.org/obo/PATO_0001669	increased susceptibility toward
http://purl.obolibrary.org/obo/MP_0005596	increased susceptibility to type I hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0016068	type I hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001669	increased susceptibility toward
http://purl.obolibrary.org/obo/MP_0005613	increased susceptibility to type II hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0002445	type II hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001669	increased susceptibility toward
http://purl.obolibrary.org/obo/MP_0005615	increased susceptibility to type III hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0001802	type III hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001669	increased susceptibility toward
http://purl.obolibrary.org/obo/MP_0005617	increased susceptibility to type IV hypersensitivity reaction	http://purl.obolibrary.org/obo/UBERON_0002405	immune system	http://purl.obolibrary.org/obo/GO_0001806	type IV hypersensitivity	http://purl.obolibrary.org/obo/PATO_0001669	increased susceptibility toward
http://purl.obolibrary.org/obo/MP_0008560	increased tumor necrosis factor secretion	http://purl.obolibrary.org/obo/GO_0032940	secretion by cell	http://purl.obolibrary.org/obo/PR_000000134	tumor necrosis factor	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
http://purl.obolibrary.org/obo/MP_0030110	incudomalleolar fusion	http://purl.obolibrary.org/obo/UBERON_0001688	incus bone	http://purl.obolibrary.org/obo/UBERON_0001689	malleus bone	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0004621	lumbar vertebral fusion	http://purl.obolibrary.org/obo/UBERON_0002414	lumbar vertebra	http://purl.obolibrary.org/obo/UBERON_0002414	lumbar vertebra	http://purl.obolibrary.org/obo/PATO_0000642	fused with
http://purl.obolibrary.org/obo/MP_0000120	malocclusion	http://purl.obolibrary.org/obo/UBERON_0009680	set of upper jaw teeth	http://purl.obolibrary.org/obo/UBERON_0009679	set of lower jaw teeth	http://purl.obolibrary.org/obo/PATO_0001654	misaligned with
http://purl.obolibrary.org/obo/MP_0000650	mesocardia	http://purl.obolibrary.org/obo/UBERON_0001443	chest	http://purl.obolibrary.org/obo/UBERON_0000948	heart	http://purl.obolibrary.org/obo/PATO_0001191	medial to
http://purl.obolibrary.org/obo/MP_0030541	misaligned incisors	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth	http://purl.obolibrary.org/obo/PATO_0001654	misaligned with
http://purl.obolibrary.org/obo/MP_0030540	misaligned teeth	http://purl.obolibrary.org/obo/UBERON_0001708	jaw skeleton	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth	http://purl.obolibrary.org/obo/PATO_0001654	misaligned with
http://purl.obolibrary.org/obo/MP_0000082	overlapping parietal bones	http://purl.obolibrary.org/obo/UBERON_0000210	tetrapod parietal bone	http://purl.obolibrary.org/obo/UBERON_0000210	tetrapod parietal bone	http://purl.obolibrary.org/obo/PATO_0001590	overlap with
